@relation 'tsunami_train-weka.filters.unsupervised.attribute.NumericToNominal-R13,15,17,19-weka.filters.unsupervised.attribute.Remove-R1-3,5,7-9,11-12,14,17-18,20,25'

@attribute distFromSource numeric
@attribute hour numeric
@attribute minute numeric
@attribute regionCode {30,40,50,60,70,71,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89}
@attribute sourceCauseCode {0,1,3,4,5,6,9}
@attribute sourceEqMagnitude numeric
@attribute typeMeasurementId {0,1,2,3,4,5,7,8,9,10}
@attribute eqMagMb numeric
@attribute eqMagMs numeric
@attribute intensity numeric
@attribute eqDepth numeric
@attribute logrunupHt {m,s,l}

@data
8036.742491,5,46,88,1,9.1,1,7.2,8.3,8.530885,29,m
131.545651,23,46,89,1,8.2,5,6.88237,8.009683,8,25,m
105.097241,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
7232.633887,12,29,81,3,8.6,5,6.88237,7.3,6,15,l
316.607997,2,59,85,1,7.8,1,6.8,7.7,8,24,s
141.768707,7,19,85,1,6.5,2,6.88237,8.009683,8.530885,41,s
228.049939,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
175.835787,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,s
260.264922,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
17530.62806,19,11,85,1,9.5,2,6.88237,8.5,12,33,s
1065.901476,11,53,81,1,7.2,2,6.6,7.2,8.530885,33,s
456.256604,16,13,88,1,7.5,2,6.88237,7.1,8,65,s
236.509078,7,24,85,1,7.3,2,6.6,7.3,8.530885,51,s
188.297191,22,54,89,1,8.3,5,6.88237,8.009683,9,22,s
152.43745,3,55,85,1,7.7,2,6.5,7.7,8,48,s
2497.525452,0,58,60,1,9.1,5,7,8.8,8.530885,30,s
93.172743,7,10,85,3,7.5,4,6.9,7.2,9,10,m
9606.875185,12,51,81,1,8.5,1,6.88237,8.5,10,26.742663,s
9585.400933,5,46,81,1,9.1,5,7.2,8.3,8.530885,29,m
9295.957623,19,11,88,1,9.5,2,6.88237,8.5,12,33,m
10345.95424,18,17,89,1,7.6,2,7,7.6,8.530885,34,s
36.485408,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,l
181.635898,5,58,85,1,7,2,6.88237,8.009683,8.530885,60,s
1221.178933,18,1,85,1,7.9,2,6.6,7.9,5,33,s
2576.935668,18,35,71,1,8.1,2,6.88237,8.009683,8.530885,48,s
3028.66341,12,29,88,3,8.6,1,6.88237,7.3,6,15,m
322.713073,4,49,87,1,6.9,2,6.88237,8.009683,4,29,s
80.791714,0,42,85,1,7.5,2,6.88237,7.5,7,30,s
83.742707,10,19,86,1,7.3,2,6.88237,7.3,8.530885,40,s
81.050135,6,31,80,1,6.8,2,6.88237,6.8,8.530885,33,s
182.052322,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
53.694476,3,4,88,1,7.7,5,6.5,7.5,8.530885,14,m
2153.271165,3,36,88,3,9.2,1,6.88237,8.4,10,25,m
3508.728897,12,29,80,3,8.6,5,6.88237,7.3,6,15,m
2067.262175,20,59,86,1,6.9,3,6.88237,8.009683,8,9,s
73.098864,21,38,89,1,6.9,2,6.3,8.009683,7,28,s
7342.667929,14,9,73,1,8.6,7,8,8.6,11,33,s
97.803375,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
749.771,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
187.721147,0,16,88,1,7.6,5,5.4,7.7,8.530885,30,m
1141.899759,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
100.478545,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
6669.04481,19,50,88,1,8.3,2,6.9,8.1,8.530885,27,s
3802.283237,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
182.414504,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
203.675301,6,34,89,1,8.8,5,7.2,8.5,9,22,l
330.593688,15,8,86,1,7.5,2,6.88237,7.5,9,10,s
124.680366,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
3857.477245,12,29,80,3,8.6,5,6.88237,7.3,6,15,s
114.120029,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
78.373704,2,59,85,1,7.8,1,6.8,7.7,8,24,l
96.68736,22,54,89,1,8.3,5,6.88237,8.009683,9,22,s
2725.499726,20,32,81,3,7.1,1,6.88237,7.2,4,12,m
3631.375372,12,29,80,3,8.6,5,6.88237,7.3,6,15,l
197.393176,16,45,85,1,7.2,2,6.88237,8.009683,8.530885,10,s
4.587167,7,10,85,3,7.5,5,6.9,7.2,9,10,m
181.62419,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
87.346503,21,56,74,1,7.6,5,6.3,7.4,10,10,m
1243.902392,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
146.384102,0,48,85,1,8.2,1,6.88237,8.009683,6,7,l
318.742463,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
10645.09725,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
174.224205,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,l
259.066907,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
464.484174,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
93.961652,20,33,89,1,8.4,5,6.7,8.2,8,33,l
216.441507,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
8832.316015,23,24,81,1,8.8,2,7,8,8,35,m
69.593031,10,2,83,3,7.5,5,6.88237,8.009683,9,20,m
3538.10182,14,22,80,1,8.6,1,6.88237,9.1,8.530885,33,l
76.913392,10,36,88,1,8.1,1,6.88237,8.2,10,35,m
98.086265,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
51.135802,11,30,83,3,6.8,1,6.88237,6.8,8.530885,40,m
1689.455138,19,28,81,1,8.1,2,6.88237,8.009683,9,19,s
161.062982,21,26,86,1,8.2,1,6.88237,7.8,9,30,s
4.992195,3,49,84,1,6.7,4,6.3,6.6,8,11,m
518.031585,3,4,87,1,7.7,2,6.5,7.5,8.530885,14,s
203.977939,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
9661.288724,22,54,88,1,8.3,2,6.88237,8.009683,9,22,s
81.704344,3,4,88,1,7.7,5,6.5,7.5,8.530885,14,m
359.079691,1,17,50,1,7.8,2,6.88237,8.009683,9,17,s
6928.944344,3,36,85,3,9.2,2,6.88237,8.4,10,25,s
2605.731385,23,40,89,1,8,2,6.7,7.9,8,39,s
37.656593,3,11,50,3,7.7,5,6.88237,7.8,9,20,m
6188.506531,5,46,80,1,9.1,3,7.2,8.3,8.530885,29,s
260.606797,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
10882.65737,5,59,88,3,8.2,2,6.5,8.1,9,33,s
92.119956,16,9,60,1,8.6,5,7.2,8.4,8.530885,30,m
3838.673261,12,29,80,3,8.6,1,6.88237,7.3,6,15,m
2045.429196,3,36,88,3,9.2,1,6.88237,8.4,10,25,s
174.406354,17,48,81,1,8.1,5,7.1,8.1,8.530885,18,l
3154.150286,13,16,81,1,7.3,2,6.8,7.4,8.530885,16,s
99.95817,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
806.798937,7,10,85,3,7.5,2,6.9,7.2,9,10,s
247.323266,18,17,60,1,7.8,5,5.7,7.2,8.530885,18,l
269.604064,3,22,88,1,7.3,2,6.2,7.3,8.530885,33,s
275.690564,17,31,85,1,8.4,1,6.88237,8.5,8.530885,15,l
31.013364,2,37,86,1,6.2,5,5.3,6.2,8.530885,5,m
1041.688623,13,17,84,1,7.7,4,6.6,7.6,8,17,m
263.627034,8,14,85,1,7.7,2,6.8,7.7,8,44,s
727.02179,18,52,89,1,7.7,2,6.4,7.3,7,15,s
368.291151,0,48,85,1,8.2,2,6.88237,8.009683,6,7,s
5778.362378,17,31,80,1,8.4,2,6.88237,8.5,8.530885,15,s
406.431108,20,59,85,1,6.9,2,6.88237,8.009683,8,9,s
3914.551875,9,31,80,1,7.9,2,6.88237,8.009683,4,14,s
17058.53922,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
7391.320294,6,34,81,1,8.8,5,7.2,8.5,9,22,s
148.971724,0,16,88,1,7.6,5,5.4,7.7,8.530885,30,l
17644.42098,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
6403.320833,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
1181.676325,19,26,60,1,7.5,2,7,7.5,6,35,s
96.153247,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,l
2985.96703,2,14,89,1,7,2,6.88237,8.009683,8.530885,17,s
93.520416,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
6653.745045,14,47,85,3,7.7,2,6,7.2,9,2,s
227.347547,8,19,60,1,7.7,4,6.1,7.2,8.530885,20,l
119.357419,16,46,85,1,7.4,1,6.88237,7.4,8.530885,10,s
10715.30557,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
118.693749,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
181.549493,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
73.095747,1,22,85,1,8.1,1,6.88237,8.3,9,45,m
125.461477,3,11,50,3,7.7,5,6.88237,7.8,9,20,m
126.272902,2,59,85,1,7.8,1,6.8,7.7,8,24,m
10840.3616,19,11,80,1,9.5,2,6.88237,8.5,12,33,m
12.730609,22,31,50,1,6.6,5,6.88237,8.009683,7,7,s
195.686129,0,10,85,1,7.7,2,6.88237,7.7,8.530885,26.742663,s
7.05424,7,10,85,3,7.5,5,6.9,7.2,9,10,m
560.832963,13,47,85,1,7,2,5.8,7,8.530885,15,s
131.264164,12,51,89,1,7.5,5,5.8,6.6,4,10,m
15.207761,19,15,84,1,7.1,5,6.1,7.1,8.530885,32,m
5134.012939,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
6797.535785,6,34,88,1,8.8,3,7.2,8.5,9,22,s
10683.89634,19,11,81,1,9.5,1,6.88237,8.5,12,33,s
17034.86166,22,47,85,1,8,2,6.7,7.8,8,40,s
271.822525,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
472.585856,17,49,86,1,7.4,3,6.9,7.5,8.530885,36,s
5737.699825,0,48,80,1,8.2,2,6.88237,8.009683,6,7,s
2005.342381,9,30,73,1,8.5,7,6.88237,8.009683,11,26.742663,m
4686.63183,1,23,85,1,7.9,2,6.3,7.9,6,48,s
242.890559,0,48,85,1,8.2,2,6.88237,8.009683,6,7,s
175.313559,21,38,85,1,7.1,2,6.88237,7.1,8.530885,0,s
206.394018,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
4449.303101,3,36,80,3,9.2,5,6.88237,8.4,10,25,m
98.680534,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
479.070747,10,23,85,1,7.9,1,6.88237,7.9,9,40,s
439.345535,5,46,85,1,9.1,2,7.2,8.3,8.530885,29,s
437.414081,4,19,81,1,7.3,2,6.7,7.3,8.530885,16,s
98.500745,11,14,86,1,8.3,5,6.5,7.8,8.530885,10,l
640.557953,13,17,85,1,7.7,2,6.6,7.6,8,17,s
106.857818,3,55,85,1,7.7,1,6.5,7.7,8,48,s
3556.662231,12,29,80,3,8.6,5,6.88237,7.3,6,15,m
10714.01927,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
82.301725,19,19,81,1,6.9,2,6.88237,8.009683,8.530885,20,s
98.79173,19,50,85,1,8.3,5,6.9,8.1,8.530885,27,m
101.248185,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
213.890243,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
181.601579,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
132.128307,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
17109.71123,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
8381.312592,5,11,88,1,8,2,6.6,7.3,7,46,s
195.0987,2,59,85,1,7.8,2,6.8,7.7,8,24,s
6249.72296,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,m
9455.625363,22,54,81,1,8.3,2,6.88237,8.009683,9,22,s
121.710758,3,11,50,3,7.7,2,6.88237,7.8,9,20,m
160.570208,21,38,85,1,7.1,2,6.88237,7.1,8.530885,0,s
82.614005,4,54,82,1,8,1,6,8.2,8.530885,17,m
102.488926,20,3,50,1,6.4,2,6.1,6.4,8,3,s
130.539069,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
69.127652,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
3959.139551,5,1,85,1,8.7,2,7.7,7.8,6,30,s
623.879369,1,4,50,3,6.7,2,6.88237,6.7,11,15,s
30.241622,11,51,50,1,7,10,6.88237,8.009683,8,21,s
94.902533,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
12457.16454,1,12,88,1,7.9,2,6.4,7.4,8,24,s
5599.856922,0,58,60,1,9.1,5,7,8.8,8.530885,30,s
102.463266,19,50,85,1,8.3,1,6.9,8.1,8.530885,27,m
6161.804078,4,23,88,1,8.1,2,7.3,8.2,8.530885,10,s
5992.679093,5,46,82,1,9.1,3,7.2,8.3,8.530885,29,s
473.085293,22,41,85,1,7,2,6.88237,7,8.530885,34,s
3894.837269,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,l
3.725636,3,4,88,1,7.7,5,6.5,7.5,8.530885,14,l
2497.644666,0,58,60,1,9.1,4,7,8.8,8.530885,30,s
40.876902,2,37,86,1,6.2,5,5.3,6.2,8.530885,5,m
46.653719,7,10,85,3,7.5,5,6.9,7.2,9,10,m
47.605537,14,42,60,1,7.8,4,6.5,7.3,8.530885,20,l
127.759413,1,29,50,3,7.2,1,6.88237,8.009683,8.530885,15,m
9480.618362,22,54,88,1,8.3,2,6.88237,8.009683,9,22,s
16168.97615,5,46,89,1,9.1,2,7.2,8.3,8.530885,29,m
8.445583,7,10,85,3,7.5,5,6.9,7.2,9,10,m
1781.269429,22,55,82,1,7.2,2,6.88237,8.009683,8.530885,34,s
100.241044,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
5359.222713,22,54,88,1,8.3,2,6.88237,8.009683,9,22,s
327.568553,0,58,60,1,9.1,5,7,8.8,8.530885,30,s
6249.99609,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,m
3570.693175,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
9249.334242,22,3,88,1,7.6,2,6.4,7.3,8.530885,45,s
710.291463,18,44,50,1,6.8,2,6.5,6.9,10,12,s
3570.382631,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
113.292203,8,53,85,1,7.5,2,6.88237,7.5,8.530885,0,s
181.569651,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
10536.91457,21,30,81,1,8.5,1,6.88237,8.5,11,25,l
521.03775,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
1550.097224,9,31,88,1,7.9,2,6.88237,8.009683,4,14,s
124.660131,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
3780.1899,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
593.721196,3,55,85,1,7.7,2,6.5,7.7,8,48,s
2725.499726,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
4195.326623,14,47,88,3,7.7,2,6,7.2,9,2,s
7.284482,7,10,85,3,7.5,4,6.9,7.2,9,10,m
11.373379,15,4,50,1,6.7,1,6.88237,6.7,9,14,m
445.494227,22,54,50,1,6.8,2,6.88237,8.009683,8,14,s
5990.204093,21,12,80,1,7.5,2,6.5,7.5,4,11,s
181.647758,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
3276.129365,16,58,85,1,9,2,6.88237,8.5,7,22,s
121.670724,7,50,74,3,7.9,2,6.88237,8.3,11,26.742663,s
19.688384,19,15,84,1,7.1,5,6.1,7.1,8.530885,32,m
3982.689517,5,59,85,3,8.2,2,6.5,8.1,9,33,s
540.800842,2,59,85,1,7.8,2,6.8,7.7,8,24,s
92.789586,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
129.064126,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
46.788289,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
2980.801798,6,46,81,1,7.8,2,6.6,8.1,8.530885,29,s
1266.748292,17,31,85,1,8.4,2,6.88237,8.5,8.530885,15,s
17029.97824,19,11,85,1,9.5,1,6.88237,8.5,12,33,s
703.750527,2,59,85,1,7.8,1,6.8,7.7,8,24,s
1954.937566,14,37,85,1,7.6,2,6.88237,8.009683,7,32,s
309.270728,20,59,85,1,6.9,2,6.88237,8.009683,8,9,s
2240.949013,8,38,60,1,8.6,2,7.4,8.5,8.530885,20,s
71.181515,7,10,85,3,7.5,5,6.9,7.2,9,10,m
263.191947,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
15852.64058,23,24,89,1,8.8,2,7,8,8,35,s
17330.33387,5,11,85,1,8,2,6.6,7.3,7,46,s
3226.942114,5,17,80,1,8.5,2,7.7,8.1,9,13,s
45.861495,14,42,60,1,7.8,10,6.5,7.3,8.530885,20,m
103.495392,8,14,85,1,7.7,2,6.8,7.7,8,44,s
335.014681,12,56,82,1,7.1,2,6.88237,8.009683,8.530885,48,s
420.644612,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
453.248404,16,17,83,1,7.1,2,6.88237,8.009683,8.530885,33,s
13169.05722,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,m
669.141292,7,10,85,3,7.5,2,6.9,7.2,9,10,s
307.134145,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
13785.57548,7,59,85,1,8.1,2,6.4,7.7,9,23,s
12.689801,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,m
1483.231631,14,37,84,1,7.6,3,6.88237,8.009683,7,32,s
10855.8421,19,11,80,1,9.5,5,6.88237,8.5,12,33,m
122.20498,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
146.77165,0,48,85,1,8.2,1,6.88237,8.009683,6,7,m
800.54136,10.267355,36.035092,85,0,8.30368,2,4.9,8.009683,8.530885,10,s
3579.074157,12,29,80,3,8.6,5,6.88237,7.3,6,15,s
237.995801,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
2697.884061,5,1,85,1,8.7,2,7.7,7.8,6,30,s
5310.74253,16,58,80,1,9,2,6.88237,8.5,7,22,m
28.270309,8,5,83,1,7.9,5,6.3,7.6,6,24,m
108.805519,11,14,86,1,8.3,5,6.5,7.8,8.530885,10,l
12731.24249,1,12,89,1,7.9,2,6.4,7.4,8,24,s
14.429063,10,57,80,1,6.9,2,6.88237,8.009683,8.530885,60,s
9351.001652,21,41,80,1,8.1,2,6.88237,7.5,9,38,s
71.766238,18,44,82,1,7.6,5,6.5,7.8,8.530885,13,m
106.457561,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
11737.63283,19,11,87,1,9.5,2,6.88237,8.5,12,33,s
940.982488,4,49,88,1,8.2,2,6.88237,8.009683,9,47,s
13302.32256,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,m
664.520065,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
18450.35125,6,34,84,1,8.8,2,7.2,8.5,9,22,s
266.094678,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
110.836817,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
67.311156,11,40,50,1,8.30368,1,6.88237,8.009683,9,26.742663,l
767.963405,18,10,85,1,7.6,2,6.88237,7.3,8.530885,74,s
1173.490375,19,10,82,1,6.9,2,6.88237,8.009683,7,20,s
258.938642,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
10720.74299,23,24,81,1,8.8,2,7,8,8,35,s
9380.224211,5,46,81,1,9.1,5,7.2,8.3,8.530885,29,s
4044.205524,22,14,85,1,7.8,2,6.88237,8.009683,8,23,s
93.545605,4,35,85,1,8.1,1,6.88237,8,8.530885,30,s
545.228263,0,58,60,1,9.1,4,7,8.8,8.530885,30,s
9277.88946,22,54,81,1,8.3,3,6.88237,8.009683,9,22,s
323.005821,2,43,85,1,7.1,2,6.3,7.1,8,50,s
216.337276,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
16981.1793,19,11,85,1,9.5,1,6.88237,8.5,12,33,m
181.567911,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
250.503126,8,55,82,1,6.8,2,6.4,6.8,2,11,s
187.076917,5,25,85,1,6.5,2,6,6.6,8.530885,10,s
149.536808,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
203.2702,23,46,89,1,8.2,5,6.88237,8.009683,8,25,m
273.042131,3,11,50,3,7.7,2,6.88237,7.8,9,20,s
261.046216,22,39,88,1,7,1,6.88237,8.009683,8.530885,33,m
2725.499726,0,59,81,1,8.3,1,6.88237,8.3,11,40,m
9310.147087,19,28,88,1,8.1,2,6.88237,8.009683,9,19,s
114.541168,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,s
19.82671,7,10,85,3,7.5,10,6.9,7.2,9,10,m
328.274082,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
3657.3722,12,29,80,3,8.6,2,6.88237,7.3,6,15,m
183.879103,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
2498.765671,0,58,60,1,9.1,5,7,8.8,8.530885,30,m
181.624857,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
90.309042,12,51,50,1,6.6,5,6.88237,8.009683,7,17,s
2108.703629,3,36,88,3,9.2,1,6.88237,8.4,10,25,s
105.857906,19,19,85,1,8.3,1,6.88237,8.1,8.530885,15,m
71.337023,8,14,85,1,7.7,2,6.8,7.7,8,44,s
33.143546,4,1,85,1,7.5,1,6.88237,8.009683,5,40,m
82.658609,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
1945.145433,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
297.193465,12,19,85,1,7.8,2,6.4,7.5,9,27,s
216.727026,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
324.95919,18,25,85,1,7.4,2,6.4,7.4,6,29,s
13168.51152,6,34,87,1,8.8,2,7.2,8.5,9,22,s
10792.30034,20,24,80,1,7.1,2,6.88237,7.1,6,30,s
2476.348537,23,24,85,1,8.8,2,7,8,8,35,s
2748.178416,8,28,85,1,7.6,2,6.4,7.6,6,50,s
40.348478,11,51,50,1,7,4,6.88237,8.009683,8,21,m
133.492893,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
181.296286,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
311.177017,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
2030.063335,13,19,81,1,7.7,2,6.88237,8.009683,7,10,s
482.410744,22,54,50,1,6.8,2,6.88237,8.009683,8,14,s
260.433958,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
1617.349057,0,58,60,1,9.1,4,7,8.8,8.530885,30,l
11090.20814,19,11,81,1,9.5,2,6.88237,8.5,12,33,s
61.333811,10,2,83,3,7.5,5,6.88237,8.009683,9,20,l
198.315977,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
739.936913,11,10,60,1,8.4,2,6.9,8.5,8.530885,34,s
196.421095,3,11,50,3,7.7,1,6.88237,7.8,9,20,s
4979.230381,23,24,88,1,8.8,2,7,8,8,35,s
72.543202,2,58,85,1,7.9,1,6.88237,7.9,8.530885,35,s
553.219113,5,46,85,1,9.1,8,7.2,8.3,8.530885,29,m
161.848581,20,39,82,1,8.1,4,6.8,7.9,8.530885,24,m
135.462809,4,32,89,1,8.5,5,6.88237,8.3,11,70,l
3803.650063,12,29,80,3,8.6,5,6.88237,7.3,6,15,m
209.318399,17,48,81,1,8.1,4,7.1,8.1,8.530885,18,m
4061.855435,20,18,88,1,8.2,2,8.2,8.3,6,25,s
67.348186,10,2,83,3,7.5,10,6.88237,8.009683,9,20,m
3949.257253,14,22,80,1,8.6,1,6.88237,9.1,8.530885,33,m
45.796974,6,34,89,1,8.8,5,7.2,8.5,9,22,l
182.955297,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
3960.140689,14,22,80,1,8.6,5,6.88237,9.1,8.530885,33,m
95.015505,12,51,50,1,6.6,5,6.88237,8.009683,7,17,s
272.577602,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
106.166197,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
340.370824,0,4,50,1,6,2,6.88237,8.009683,8,8,s
6216.261984,12,2,85,1,7.7,2,6.4,7.9,8.530885,33,s
23.383043,7,15,84,1,6.6,5,6.2,6.6,7,26,s
2665.358176,6,15,88,1,8.2,2,6.88237,8.009683,8,32,s
103.257001,23,42,84,1,6.8,2,6.4,6.4,8.530885,20,s
12392.93577,19,11,82,1,9.5,1,6.88237,8.5,12,33,s
38.04699,7,20,85,1,6.2,2,5.8,6.2,8,15,s
247.734212,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
150.171676,22,54,89,1,8.3,4,6.88237,8.009683,9,22,m
435.210546,9,22,85,1,7.4,2,6.3,7.2,10,56,s
7286.275632,19,50,88,1,8.3,2,6.9,8.1,8.530885,27,s
74.71646,9,24,84,1,7.2,1,6.88237,7.2,10,26.742663,m
7287.244498,5,46,88,1,9.1,2,7.2,8.3,8.530885,29,s
138.359539,20,33,89,1,8.4,5,6.7,8.2,8,33,m
2356.620842,21,26,85,1,8.2,2,6.88237,7.8,9,30,s
277.734271,18,25,85,1,7.4,2,6.4,7.4,6,29,s
767.695352,0,58,60,1,9.1,4,7,8.8,8.530885,30,m
181.671391,22,54,89,1,8.3,10,6.88237,8.009683,9,22,m
93.357171,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
6226.865927,5,46,80,1,9.1,5,7.2,8.3,8.530885,29,m
85.531066,4,20,50,3,7,1,6.88237,7.2,11,40,m
58.809766,21,41,87,3,8.2,1,6.88237,8.6,11,60,m
154.569317,22,54,89,1,8.3,5,6.88237,8.009683,9,22,m
2855.334319,23,24,85,1,8.8,2,7,8,8,35,s
140.906226,2,59,85,1,7.8,1,6.8,7.7,8,24,m
133.434694,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
279.524174,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,l
185.909972,5,46,85,1,9.1,5,7.2,8.3,8.530885,29,m
3761.98448,14,22,85,1,8.6,2,6.88237,9.1,8.530885,33,s
248.40566,8,19,60,1,7.7,5,6.1,7.2,8.530885,20,m
13301.97452,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,m
245.364687,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
27.737073,11,51,50,1,7,4,6.88237,8.009683,8,21,m
122.912071,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,l
133.366506,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
403.860514,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,m
3099.692793,8,19,60,1,7.7,2,6.1,7.2,8.530885,20,s
4573.609829,16,58,81,1,9,7,6.88237,8.5,7,22,m
62.786947,4,21,83,1,7.6,1,6.7,7.5,8.530885,26,l
150.109654,22,54,89,1,8.3,4,6.88237,8.009683,9,22,m
161.066572,20,39,82,1,8.1,4,6.8,7.9,8.530885,24,m
9701.912055,5,46,81,1,9.1,2,7.2,8.3,8.530885,29,m
1264.183498,3,4,87,1,7.7,2,6.5,7.5,8.530885,14,s
3137.692743,13,19,81,1,7.7,2,6.88237,8.009683,7,10,s
182.957698,22,54,89,1,8.3,10,6.88237,8.009683,9,22,s
608.492047,0,58,60,1,9.1,5,7,8.8,8.530885,30,l
116.721443,5,46,85,1,9.1,4,7.2,8.3,8.530885,29,s
3827.048548,12,29,80,3,8.6,5,6.88237,7.3,6,15,m
5906.250342,17,31,80,1,8.4,2,6.88237,8.5,8.530885,15,s
13303.44426,5,46,89,1,9.1,5,7.2,8.3,8.530885,29,m
