distFromSource,doubtful,hour,minute,regionCode,sourceEqMagnitude,typeMeasurementId,eqMagMb,eqMagMs,intensity,eqDepth,logrunupHt
93.984076,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
5668.886515,n,13,21,80,7.5,2,6.4,7.3,8.530885,33,s
60.415406,n,20,39,82,8.1,5,6.8,7.9,8.530885,24,l
19.742557,n,10,2,83,7.5,5,6.88237,8.009683,9,20,s
1810.509486,n,0,58,60,9.1,4,7,8.8,8.530885,30,l
123.990481,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
185.620134,n,4,35,85,8.1,1,6.88237,8,8.530885,30,m
181.508026,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
15148.25199,n,5,46,89,9.1,2,7.2,8.3,8.530885,29,m
182.675998,n,22,54,89,8.3,5,6.88237,8.009683,9,22,l
5938.146545,n,5,46,80,9.1,5,7.2,8.3,8.530885,29,m
104.714047,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
240.341427,n,1,22,85,8.1,2,6.88237,8.3,9,45,s
3108.667792,n,5,59,85,8.2,2,6.5,8.1,9,33,s
5926.008433,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
96.806573,n,5,51,85,7,2,6.3,7,7,44,s
201.954861,n,17,48,81,8.1,4,7.1,8.1,8.530885,18,m
543.910304,n,5,46,85,9.1,2,7.2,8.3,8.530885,29,s
18450.35125,n,6,34,84,8.8,2,7.2,8.5,9,22,s
3582.696497,n,12,29,80,8.6,1,6.88237,7.3,6,15,l
55.14324,n,7,10,85,7.5,5,6.9,7.2,9,10,m
1105.255142,n,23,58,88,7.8,2,6.88237,8.009683,9,21,s
1781.540762,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
130.099804,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
5859.652507,n,1,22,80,8.1,2,6.88237,8.3,9,45,s
1543.849119,n,13,22,85,8.3,2,7.3,8.1,9,14,s
319.517397,n,17,31,85,8.4,1,6.88237,8.5,8.530885,15,m
17298.35175,n,19,11,85,9.5,1,6.88237,8.5,12,33,m
62.584553,n,23,40,89,8,4,6.7,7.9,8,39,m
216.903963,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,m
46.762836,n,10,2,83,7.5,4,6.88237,8.009683,9,20,m
1000.315929,n,17,31,85,8.4,2,6.88237,8.5,8.530885,15,s
7086.076921,n,5,46,88,9.1,3,7.2,8.3,8.530885,29,s
3956.085177,n,14,22,80,8.6,5,6.88237,9.1,8.530885,33,m
4954.766631,n,16,58,80,9,5,6.88237,8.5,7,22,l
441.916135,n,19,46,88,7.8,2,6.6,7.8,8.530885,28,s
5321.164345,n,15,35,80,8,2,6.6,7.4,8.530885,33,s
1050.50075,n,13,17,84,7.7,4,6.6,7.6,8,17,m
302.312398,n,6,34,89,8.8,4,7.2,8.5,9,22,m
135.71609,n,4,35,85,8.1,1,6.88237,8,8.530885,30,m
161.841891,n,21,38,85,7.1,2,6.88237,7.1,8.530885,0,s
101.509233,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
12121.69795,n,5,11,87,8,2,6.6,7.3,7,46,s
2789.132254,n,4,1,85,7.5,2,6.88237,8.009683,5,40,s
414.452107,n,2,45,85,7.3,2,6.4,7.3,8.530885,32,s
248.343098,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
294.606631,n,1,3,82,6.5,2,6.88237,8.009683,8.530885,17,s
220.177229,n,12,19,85,7.8,2,6.4,7.5,9,27,s
261.764525,n,0,58,60,9.1,10,7,8.8,8.530885,30,l
2789.132254,a,4,14,60,8.300422,3,6.88237,8.009683,8.530885,26.742663,s
17593.43632,n,19,11,85,9.5,1,6.88237,8.5,12,33,s
17545.95403,n,19,11,85,9.5,2,6.88237,8.5,12,33,m
15262.11282,n,19,11,86,9.5,1,6.88237,8.5,12,33,m
289.166097,n,17,31,85,8.4,1,6.88237,8.5,8.530885,15,s
146.84752,n,22,54,89,8.3,5,6.88237,8.009683,9,22,l
921.245655,n,20,53,87,7.9,2,6.88237,8.009683,6,109,s
2108.131128,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
114.495901,n,20,33,89,8.4,5,6.7,8.2,8,33,l
1570.724404,n,16,9,60,8.6,2,7.2,8.4,8.530885,30,s
10655.75206,n,18,35,73,8.1,2,6.88237,8.009683,8.530885,48,s
94.792546,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
53.053014,n,7,10,85,7.5,5,6.9,7.2,9,10,l
107.369096,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
127.51145,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
736.522992,n,10.1087,35.732291,85,6.9,1,6.88237,8.009683,8.530885,26.742663,s
2008.099665,n,16,58,85,9,1,6.88237,8.5,7,22,m
30.349767,n,11,51,50,7,4,6.88237,8.009683,8,21,m
97.083405,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
268.609095,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
166.399359,n,4,18,82,7.5,2,6.88237,8.009683,8.530885,10,s
83.884928,n,0,42,85,7.5,1,6.88237,7.5,7,30,s
2789.132254,n,4,1,85,7.5,2,6.88237,8.009683,5,40,s
227.74413,n,17,48,81,8.1,5,7.1,8.1,8.530885,18,m
8093.394769,a,4,14,85,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
205.517405,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
78.10032,n,14,50,74,8.3,1,6.88237,8.009683,9,33,s
98.121137,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
103.33311,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
96.683065,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
39.345047,n,4,20,50,7,1,6.88237,7.2,11,40,l
97.610035,n,20,54,87,7.6,2,6.88237,8.009683,8,33,s
4717.198478,n,6,11,85,7.9,2,6.88237,7.9,9,47,s
967.001426,n,19,28,81,8.1,3,6.88237,8.009683,9,19,s
16950.52497,n,22,54,85,8.3,2,6.88237,8.009683,9,22,s
10079.95676,n,0,58,81,9.1,2,7,8.8,8.530885,30,s
152.11805,n,23,58,84,7.4,2,6.88237,8.009683,8.530885,34,s
1675.388579,n,13,19,81,7.7,2,6.88237,8.009683,7,10,s
60.634425,n,20,39,82,8.1,5,6.8,7.9,8.530885,24,l
4594.900549,n,16,58,81,9,2,6.88237,8.5,7,22,s
5931.588165,n,5,46,80,9.1,5,7.2,8.3,8.530885,29,l
67.651197,n,23,40,89,8,5,6.7,7.9,8,39,m
135.773048,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,m
59.445681,n,20,39,82,8.1,5,6.8,7.9,8.530885,24,m
43.597806,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,m
202.658997,n,10.1087,35.732291,85,8.3,1,6.88237,8.3,8.530885,26.742663,l
328.454319,n,18,44,50,6.8,1,6.5,6.9,10,12,m
2789.132254,n,10.1087,35.732291,88,8.300422,1,6.88237,8.009683,8.530885,26.742663,l
182.896871,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
96.354414,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
4061.855435,n,20,18,88,8.2,2,8.2,8.3,6,25,s
15731.34875,n,19,11,86,9.5,1,6.88237,8.5,12,33,m
11427.72195,n,6,34,88,8.8,2,7.2,8.5,9,22,s
6548.06252,n,16,58,82,9,1,6.88237,8.5,7,22,m
110.129667,n,20,33,89,8.4,5,6.7,8.2,8,33,l
4445.558191,n,3,36,80,9.2,5,6.88237,8.4,10,25,m
6344.729796,n,5,46,80,9.1,5,7.2,8.3,8.530885,29,m
371.929587,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
10335.61569,n,4,49,81,8.2,2,6.88237,8.009683,9,47,s
181.441219,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
64.210434,n,22,54,89,8.3,5,6.88237,8.009683,9,22,m
50.912516,n,17,22,82,7.2,2,6.3,7.5,8.530885,21,s
3671.802415,n,22,47,88,8,2,6.4,7.7,6,19,s
186.029972,n,20,39,82,8.1,4,6.8,7.9,8.530885,24,m
616.26085,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
9240.133083,n,19,28,89,8.1,2,6.88237,8.009683,9,19,s
45.867587,n,6,34,89,8.8,4,7.2,8.5,9,22,l
272.577602,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
2789.132254,n,12,2,82,7.7,1,6.4,7.9,8.530885,33,m
127.773888,n,0,42,85,7.5,2,6.88237,7.5,7,30,s
15175.5232,y,0,30,85,8.5,1,6.88237,8.009683,10,60,m
50.778747,n,14,42,60,7.8,4,6.5,7.3,8.530885,20,l
13882.03826,n,18,35,88,8.1,2,6.88237,8.009683,8.530885,48,s
8681.982795,n,17,48,87,8.1,2,7.1,8.1,8.530885,18,s
234.630254,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
212.387218,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,m
2548.564983,n,15,31,85,7.2,2,6.88237,7.2,10,20,s
168.055132,n,17,48,81,8.1,4,7.1,8.1,8.530885,18,l
9651.761494,a,4,14,76,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
94.023656,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
118.069315,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
212.353684,n,8,19,60,7.7,5,6.1,7.2,8.530885,20,m
2257.965144,a,4,14,81,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
20.899621,n,12,25,85,6.5,2,6,6.5,8.530885,10,s
15972.3108,n,21,41,85,8.1,2,6.88237,7.5,9,38,s
1783.540519,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
1218.11965,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
146.662832,n,14,36,85,7.3,2,6.88237,8.009683,9,63,s
2251.698624,n,11,14,87,8.3,2,6.5,7.8,8.530885,10,s
41.176781,n,14,42,60,7.8,10,6.5,7.3,8.530885,20,m
2027.993038,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
8469.111325,n,5,46,88,9.1,1,7.2,8.3,8.530885,29,s
209.541877,n,6,11,85,6.6,2,5.8,6.4,8.530885,28,s
96.857366,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,s
98.778773,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
159.654101,n,6,52,85,7.1,2,6.4,7.4,8.530885,33,s
541.428968,n,18,44,50,6.8,2,6.5,6.9,10,12,s
48.82344,n,14,42,60,7.8,4,6.5,7.3,8.530885,20,l
8153.41283,a,4,14,85,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
39.325008,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,m
17125.36291,n,10,30,85,8.5,1,6.88237,8.5,10,30,s
322.646411,n,13,41,85,7.2,2,6,7.2,8.530885,44,s
1041.544256,n,13,17,84,7.7,4,6.6,7.6,8,17,m
3955.824613,n,14,22,80,8.6,5,6.88237,9.1,8.530885,33,m
181.496496,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
6904.616219,n,14,47,85,7.7,2,6,7.2,9,2,s
282.255909,n,17,31,85,8.4,1,6.88237,8.5,8.530885,15,m
118.220639,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
248.294682,n,5,46,85,9.1,2,7.2,8.3,8.530885,29,s
97.00994,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
699.798931,n,5,46,86,9.1,5,7.2,8.3,8.530885,29,m
6592.46505,n,3,36,81,9.2,2,6.88237,8.4,10,25,s
80.76672,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,l
86.194242,n,7,58,85,6.9,2,6.88237,6.9,8.530885,30,s
45.579671,n,6,34,89,8.8,5,7.2,8.5,9,22,l
181.421868,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
195.7556,n,0,56,81,7,2,6.88237,8.009683,8,22,s
178.720896,n,20,54,87,7.6,2,6.88237,8.009683,8,33,s
100.108597,n,4,14,81,8.300422,5,6.88237,8.009683,8.530885,26.742663,l
5309.789146,n,16,58,80,9,5,6.88237,8.5,7,22,s
62.727812,y,11,2,81,7.8,5,6.88237,8.009683,9,15,m
120.737854,n,8,24,74,6.4,2,6.88237,8.009683,8,10,s
3189.161396,n,17,48,81,8.1,2,7.1,8.1,8.530885,18,s
8.705502,n,19,28,50,8.300422,1,6.88237,8.009683,8.530885,26.742663,l
41.836401,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,m
10611.69637,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
183.820361,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
462.715883,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
181.352006,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
181.797088,n,6,34,89,8.8,4,7.2,8.5,9,22,l
20.339885,n,0,1,50,7.6,5,6.3,7.8,10,13,m
66.912369,n,20,59,85,6.9,2,6.88237,8.009683,8,9,s
2789.132254,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,s
2789.132254,n,10.1087,35.732291,85,6.4,1,6.88237,6.4,8.530885,26.742663,l
157.444779,n,23,58,85,7.4,2,6.88237,8.009683,8.530885,34,s
202.60087,n,20,39,82,8.1,5,6.8,7.9,8.530885,24,s
10277.73077,n,16,58,81,9,2,6.88237,8.5,7,22,m
638.712153,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
10797.5137,n,5,59,88,8.2,2,6.5,8.1,9,33,s
30.654777,n,11,51,50,7,10,6.88237,8.009683,8,21,s
12402.56741,n,14,22,89,8.6,2,6.88237,9.1,8.530885,33,s
117.63426,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
70.505045,n,20,46,85,7.7,2,6.88237,8.009683,8.530885,40,s
4046.231301,n,20,53,88,7.9,2,6.88237,8.009683,6,109,s
130.743784,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
99.428322,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
115.704418,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
158.610361,n,22,31,85,6,2,6.88237,6,8.530885,60,s
1181.414249,n,11,52,81,6.6,1,6.2,6.6,8.530885,20,s
962.686943,n,13,47,85,7,2,5.8,7,8.530885,15,s
7366.951056,n,12,29,81,8.6,5,6.88237,7.3,6,15,l
184.013503,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
242.998623,n,12,51,89,7.5,5,5.8,6.6,4,10,m
80.516804,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
16331.75771,n,23,40,85,8,2,6.7,7.9,8,39,s
456.512592,n,9,22,85,7.4,2,6.3,7.2,10,56,s
2488.725492,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
13155.64415,n,5,46,89,9.1,5,7.2,8.3,8.530885,29,l
3687.756447,n,14,22,80,8.6,2,6.88237,9.1,8.530885,33,s
2107.846792,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
2504.959837,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
24.404994,n,20,39,82,8.1,5,6.8,7.9,8.530885,24,m
18.953281,n,10.1087,35.732291,40,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
92.34402,n,3,55,86,7.7,2,6.5,7.7,8,48,s
51.471988,n,13,55,60,8.300422,5,6.88237,8.009683,8.530885,26.742663,l
63.303296,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,m
12740.35472,n,5,46,88,9.1,3,7.2,8.3,8.530885,29,s
3872.00639,n,5,59,85,8.2,2,6.5,8.1,9,33,s
8009.178987,a,4,14,87,8.300422,3,6.88237,8.009683,8.530885,26.742663,s
77.662977,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,m
85.083553,n,20,46,85,7.7,2,6.88237,8.009683,8.530885,40,s
10530.53969,n,21,30,81,8.5,1,6.88237,8.5,11,25,m
2235.072514,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
10645.09725,n,19,11,80,9.5,5,6.88237,8.5,12,33,l
20.167209,n,3,11,50,7.7,5,6.88237,7.8,9,20,m
181.616883,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
181.375346,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
371.446509,n,2,59,85,7.8,2,6.8,7.7,8,24,s
262.197958,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
216.631565,n,17,4,85,7,2,6.88237,8.009683,8.530885,26.742663,s
259.690243,n,0,58,60,9.1,10,7,8.8,8.530885,30,m
15799.27416,n,20,33,85,8.4,2,6.7,8.2,8,33,s
3805.412492,n,12,29,80,8.6,5,6.88237,7.3,6,15,m
9226.039719,n,6,34,81,8.8,2,7.2,8.5,9,22,s
124.70451,n,3,4,88,7.7,5,6.5,7.5,8.530885,14,l
4502.118568,n,3,36,80,9.2,5,6.88237,8.4,10,25,m
10650.2176,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
124.680366,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,m
579.518749,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,m
6.424068,n,7,10,85,7.5,4,6.9,7.2,9,10,m
258.898377,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
45.603955,n,10.1087,35.732291,50,8.300422,1,6.88237,8.009683,8.530885,26.742663,m
40.387671,n,22,54,89,8.3,4,6.88237,8.009683,9,22,m
3385.579075,n,2,7,85,7.6,2,6.88237,7.6,8.530885,25,s
718.064018,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
1979.791665,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
15996.00967,n,23,46,85,8.2,2,6.88237,8.009683,8,25,s
3886.402212,n,12,29,80,8.6,5,6.88237,7.3,6,15,l
86.060531,n,8,49,82,7,4,5.8,7.1,8.530885,25,s
2789.132254,n,2,59,84,7.8,1,6.8,7.7,8,24,m
1276.206084,n,5,46,85,9.1,8,7.2,8.3,8.530885,29,s
30.314879,n,11,51,50,7,10,6.88237,8.009683,8,21,s
17705.82883,n,22,54,85,8.3,2,6.88237,8.009683,9,22,s
551.571514,n,3,15,85,7.5,2,6.4,7.5,6,33,s
6464.74225,n,8,34,80,7.8,2,7.1,8,9,59,s
21.083289,n,15,35,88,8,1,6.6,7.4,8.530885,33,m
8793.983815,n,5,46,81,9.1,2,7.2,8.3,8.530885,29,s
17042.36028,n,5,11,85,8,2,6.6,7.3,7,46,s
105.32906,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
392.28678,n,1,22,85,8.1,1,6.88237,8.3,9,45,l
129.762497,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
96.237448,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
6574.908967,n,0,58,81,9.1,2,7,8.8,8.530885,30,s
392.470462,n,21,38,85,7.1,2,6.88237,7.1,8.530885,0,s
2495.348507,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
275.397027,n,2,59,85,7.8,2,6.8,7.7,8,24,s
10619.85666,n,22,54,80,6.1,2,6.88237,6.1,8.530885,26.742663,s
310.179757,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
3568.77737,n,17,48,81,8.1,2,7.1,8.1,8.530885,18,s
221.091401,n,0,48,85,8.2,1,6.88237,8.009683,6,7,m
301.963591,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,m
4531.164786,n,5,46,83,9.1,5,7.2,8.3,8.530885,29,s
252.286195,n,0,48,85,8.2,1,6.88237,8.009683,6,7,s
9146.739409,n,4,49,81,8.2,2,6.88237,8.009683,9,47,s
36.485408,n,2,58,85,7.9,1,6.88237,7.9,8.530885,35,l
108.031153,n,17,35.732291,85,8.2,1,6.88237,8.2,8.530885,26.742663,m
268.536706,n,9,50,85,7,2,6.88237,8.009683,8.530885,40,s
71.851385,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,m
92.666839,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
181.62442,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
176.41109,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
4999.419279,n,16,58,80,9,5,6.88237,8.5,7,22,s
13134.80712,n,5,46,89,9.1,5,7.2,8.3,8.530885,29,s
15167.25938,n,18,35,88,8.1,3,6.88237,8.009683,8.530885,48,s
483.483543,n,10.1087,35.732291,85,8.300422,2,4.9,8.009683,8.530885,10,s
133.248352,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,s
1809.375962,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
66.303963,n,6,34,89,8.8,2,7.2,8.5,9,22,m
4033.120265,n,22,47,85,8,2,6.4,7.7,6,19,s
24.499499,n,2,37,86,6.2,5,5.3,6.2,8.530885,5,s
17057.40504,n,19,11,85,9.5,2,6.88237,8.5,12,33,m
16968.01073,n,19,11,85,9.5,1,6.88237,8.5,12,33,m
50.841759,n,7,10,85,7.5,4,6.9,7.2,9,10,m
6167.987931,n,12,2,85,7.7,2,6.4,7.9,8.530885,33,s
1656.446149,n,0,58,60,9.1,10,7,8.8,8.530885,30,m
125.707249,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
13208.11016,n,5,46,89,9.1,5,7.2,8.3,8.530885,29,m
11148.69169,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
94.433745,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
17667.33682,n,19,11,85,9.5,1,6.88237,8.5,12,33,m
5.915929,y,22,31,50,6.6,5,6.88237,8.009683,7,7,m
571.549197,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,s
7110.148807,n,23,40,88,8,2,6.7,7.9,8,39,s
57.428247,n,8,49,82,7,1,5.8,7.1,8.530885,25,l
436.678706,n,15,29,88,7.4,2,6.88237,8.009683,8.530885,26,s
14022.59254,a,4,14,71,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
266.990024,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
134.528122,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,s
61.083206,n,10,2,83,7.5,10,6.88237,8.009683,9,20,l
562.859745,n,0,58,60,9.1,5,7,8.8,8.530885,30,s
118.523938,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
272.497894,n,4,30,85,8,1,6.88237,8,5,26.742663,m
58.179162,n,3,24,85,6.6,2,6.2,6.6,5,14,s
9885.838612,a,4,14,89,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
5309.789146,n,16,58,80,9,5,6.88237,8.5,7,22,m
428.246251,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,m
24.407067,n,10.1087,35.732291,85,6.4,4,6.88237,6.4,8.530885,26.742663,l
7550.808738,n,13,22,88,8.3,2,7.3,8.1,9,14,s
68.902958,n,5,29,60,7.8,5,6.5,7.5,11,28,m
9485.881739,n,16,47,88,8,2,6.5,8,8.530885,33,s
168.381044,n,4,20,50,7,1,6.88237,7.2,11,40,m
988.912888,n,5,17,85,8.5,2,7.7,8.1,9,13,s
9406.507726,n,5,46,81,9.1,5,7.2,8.3,8.530885,29,m
167.447425,n,17,48,81,8.1,4,7.1,8.1,8.530885,18,l
185.602718,n,6,34,89,8.8,5,7.2,8.5,9,22,l
5450.576094,n,15,35,80,8,2,6.6,7.4,8.530885,33,s
114.591423,n,22,54,89,8.3,5,6.88237,8.009683,9,22,s
213.890296,n,2,59,85,7.8,2,6.8,7.7,8,24,s
187.909806,n,17,48,81,8.1,4,7.1,8.1,8.530885,18,l
83.305886,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,s
539.065373,n,2,29,85,7,2,6.88237,8.009683,8.530885,50,s
400.999662,n,10,51,82,7.9,2,6.88237,8.009683,8,95,s
115.457527,n,4,35,85,8.1,1,6.88237,8,8.530885,30,l
58.653832,n,10,2,83,7.5,5,6.88237,8.009683,9,20,m
126.687038,n,17,7,85,7.5,1,6.88237,7.5,8.530885,20,s
222.578823,n,22,40,83,8.3,1,6.88237,8.3,9,100,m
16841.49727,n,5,11,85,8,2,6.6,7.3,7,46,s
136.000439,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,m
10611.55716,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
381.003311,n,19,51,82,7.8,1,6.88237,7.8,8.530885,60,s
84.489234,n,10.1087,35.732291,85,6.9,1,6.88237,8.009683,8.530885,26.742663,l
108.029271,n,8,53,85,7.5,2,6.88237,7.5,8.530885,0,s
98.248868,n,11,14,86,8.3,5,6.5,7.8,8.530885,10,l
70.534019,n,18,45,74,7.3,1,6.88237,8.009683,10,33,m
8906.750363,a,4,14,86,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
2789.132254,n,10.1087,35.732291,88,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
63.28038,n,20,39,82,8.1,5,6.8,7.9,8.530885,24,s
87.275311,n,8,14,85,7.7,2,6.8,7.7,8,44,s
234.41465,n,14,23,85,7.2,2,6.2,6.8,8.530885,37,s
357.98765,n,23,14,85,5.6,2,6.88237,8.009683,8.530885,11,s
537.81283,n,3,36,87,9.2,1,6.88237,8.4,10,25,m
134.267595,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
1.973342,n,15,45,88,8.300422,10,6.88237,8.009683,8.530885,26.742663,m
98.954441,n,6,34,89,8.8,4,7.2,8.5,9,22,l
4146.143519,n,12,29,88,8.6,1,6.88237,7.3,6,15,m
328.274082,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
4029.719943,n,14,22,85,8.6,2,6.88237,9.1,8.530885,33,s
66.005648,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,m
464.169183,n,1,22,85,8.1,1,6.88237,8.3,9,45,m
228.674187,n,19,50,85,8.3,2,6.9,8.1,8.530885,27,s
1169.164687,n,5,46,85,9.1,2,7.2,8.3,8.530885,29,s
2051.048164,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
261.742139,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
108.071198,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,s
138.775104,n,3,20,60,7.3,2,6.88237,8.009683,9,18,s
411.43749,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
129.986051,n,4,35,85,8.1,1,6.88237,8,8.530885,30,m
3572.502506,n,14,22,80,8.6,5,6.88237,9.1,8.530885,33,m
18.992643,n,9,35.732291,81,8,1,6.88237,8,8.530885,33,m
21.060326,n,3,49,84,6.7,4,6.3,6.6,8,11,m
241.164802,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
18382.02189,n,6,34,84,8.8,2,7.2,8.5,9,22,s
330.294367,n,3,9,87,7.3,2,6.9,8.009683,8.530885,52,s
11749.56371,n,23,40,80,8,2,6.7,7.9,8,39,s
71.21456,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,m
2505.599675,n,21,12,85,7.5,2,6.5,7.5,4,11,s
44.735681,n,22,47,89,8,1,6.7,7.8,8,40,m
181.414161,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
98.752754,n,11,14,86,8.3,5,6.5,7.8,8.530885,10,l
104.392858,n,4,14,81,8.300422,5,6.88237,8.009683,8.530885,26.742663,l
3627.964143,n,12,29,80,8.6,5,6.88237,7.3,6,15,m
135.375358,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
2354.871683,n,3,36,88,9.2,1,6.88237,8.4,10,25,m
9342.861914,n,4,14,88,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
300.514454,n,1,46,73,6.7,2,7.1,6.5,10,16,s
59.701738,n,14,42,60,7.8,4,6.5,7.3,8.530885,20,m
725.241676,n,10,16,85,7.4,2,6.6,7.4,10,66,s
16969.22114,n,19,11,85,9.5,1,6.88237,8.5,12,33,l
