area,country,day,distFromSource,doubtful,hour,latitude,locationName,longitude,minute,month,publish,regionCode,second,sourceCauseCode,sourceEqMagnitude,sourceEventValidity,sourceOceanicTsunami,typeMeasurementId,year,eqMagMb,eqMagMs,intensity,eqDepth,elevation,logrunupHt
MIYAGI,JAPAN,22.0,17030.72926,n,19.0,38.05,ARAHAMA,140.917,11.0,5.0,True,85,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,0.0,m
MIYAGI,JAPAN,16.0,2725.499726,n,0.0,19.08185,TADAGOSHI,46.856593,48.0,5.0,True,85,55.4,1,8.2,4,True,1,1968,6.88237,8.009683,6.0,7.0,647.0,m
MIYAGI,JAPAN,4.0,2725.499726,n,1.0,19.08185,IONA,46.856593,22.0,3.0,True,85,41.0,1,8.1,4,True,1,1952,6.88237,8.3,9.0,45.0,647.0,s
TSHIBA,JAPAN,11.0,434.867132,n,5.0,34.910444,"TSHIBA PREFECTURE, KANTO REGION",139.926389,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,s
CA,USA,1.0,7823.770131,n,23.0,32.246,"D46412 BPR, W-SW OF SAN DIEGO, CA",-120.698,46.0,4.0,True,88,47.3,1,8.2,4,True,3,2014,6.88237,8.009683,8.0,25.0,23.26321213620249,s
HOKKAIDO,JAPAN,29.0,1672.113043,n,23.0,43.96,RUMOI,141.68,24.0,7.0,True,85,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,60.0,s
MIYAGI,VANUATU,28.0,9679.295915,n,3.0,-17.7553,"PORT VILA, EFATE ISLAND",168.3077,4.0,10.0,True,82,8.8,1,7.7,4,True,2,2012,6.5,7.5,8.530885,14.0,0.0,s
AS,USA TERRITORY,29.0,201.985276,n,17.0,-14.27608,"LEONE 5, TUTUILA ISLAND",-170.69218,48.0,9.0,True,81,10.9,1,8.1,4,True,4,2009,7.1,8.1,8.530885,18.0,14.0,m
BC,CANADA,13.0,5010.057822,n,4.0,54.25,"LANGARA ISLAND, BRITISH COLUMBIA",-133.03333,23.0,1.0,True,88,21.1,1,8.1,4,True,2,2007,7.3,8.2,8.530885,10.0,72.0,s
WEST SUMATRA,INDONESIA,25.0,43.659442,n,14.0,-3.1275,SOUTH LIBAUT ISLAND,100.24443,42.0,10.0,True,60,22.0,1,7.8,4,True,10,2010,6.5,7.3,8.530885,20.0,5.0,m
MIYAGI,NEW ZEALAND,22.0,8748.529396,n,19.0,-43.69,OKAINS BAY,173.07,11.0,5.0,True,81,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,0.0,m
MIYAGI,JAPAN,2.0,286.366816,n,17.0,38.383,NONOHAMA,141.467,31.0,3.0,True,85,0.0,1,8.4,4,True,1,1933,6.88237,8.5,8.530885,15.0,74.0,m
MIYAGI,AUSTRALIA,22.0,10857.00338,n,19.0,-32.933,NEWCASTLE,151.783,11.0,5.0,True,81,17.0,1,9.5,4,True,2,1960,6.88237,8.5,12.0,33.0,0.0,s
ISHIKAWA,JAPAN,5.0,39.050944,n,5.0,37.4,WAJIMA,136.9,42.0,5.0,True,85,4.0,1,6.2,4,True,2,2023,6.88237,8.009683,8.0,8.0,4.0,s
WAKAYAMA,JAPAN,31.0,2522.196913,n,8.0,33.467,KUSHIMOTO,135.783,28.0,10.0,True,85,2.6,1,7.6,4,True,2,1975,6.4,7.6,6.0,50.0,0.0,s
WEST SUMATRA,INDONESIA,25.0,127.10024,n,14.0,-2.36785,OLD-GOBIK,99.821333,42.0,10.0,True,60,22.0,1,7.8,4,True,10,2010,6.5,7.3,8.530885,20.0,9.0,m
KANAGAWA,JAPAN,1.0,11.720048,n,2.0,35.14,MIURA,139.619,58.0,9.0,True,85,37.0,1,7.9,4,True,1,1923,6.88237,7.9,8.530885,35.0,9.0,m
AS,USA TERRITORY,29.0,201.609657,n,17.0,-14.2709,"PAGO PAGO, TUTUILA ISLAND",-170.70164,48.0,9.0,True,81,10.9,1,8.1,4,True,4,2009,7.1,8.1,8.530885,18.0,21.0,l
WA,USA,30.0,9605.323658,n,5.0,48.367,"NEAH BAY, WA",-124.612,11.0,7.0,True,88,23.6,1,8.0,4,True,2,1995,6.6,7.3,7.0,46.0,0.0,s
MIYAGI,SAMOA,29.0,179.53282,n,17.0,-13.86658,"LE VASA, UPOLU ISLAND",-172.0707,48.0,9.0,True,81,10.9,1,8.1,4,True,4,2009,7.1,8.1,8.530885,18.0,14.0,m
HOKKAIDO,JAPAN,1.0,173.222532,n,15.0,45.3,KAFUKA,141.05,8.0,8.0,True,85,24.0,1,7.5,4,True,1,1940,6.88237,7.5,9.0,10.0,0.0,m
WAKAYAMA,JAPAN,4.0,323.952015,n,1.0,39.6,SHIRAHAMA,141.983,22.0,3.0,True,85,41.0,1,8.1,4,True,1,1952,6.88237,8.3,9.0,45.0,176.0,m
YOGYAKARTA,INDONESIA,17.0,391.134126,n,8.0,-8.1902,SADENG PORT,110.79937,19.0,7.0,True,60,26.0,1,7.7,4,True,5,2006,6.1,7.2,8.530885,20.0,10.0,m
IBARAKI,JAPAN,29.0,355.332084,n,9.0,36.5,HITACHIKO,140.633,22.0,2.0,True,85,59.8,1,7.4,4,True,2,1972,6.3,7.2,10.0,56.0,0.0,s
IBARAKI,JAPAN,11.0,217.808507,n,5.0,36.810769,"IBARAKI PREFECTURE, KANTO REGION",140.763169,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,9.0,l
GU,USA TERRITORY,8.0,55.371559,n,8.0,13.48,"AGANA HARBOR, GUAM",144.75,34.0,8.0,True,81,24.9,1,7.8,4,True,2,1993,7.1,8.0,9.0,59.0,0.0,s
CA,USA,3.0,8407.330682,n,15.0,34.008,"SANTA MONICA, CA",-118.5,26.0,5.0,True,88,40.2,1,8.0,4,True,2,2006,7.2,7.8,7.0,55.0,0.0,s
GUERRERO,MEXICO,29.0,5816.4878,n,14.0,16.837933,ACAPULCO,-99.903,47.0,11.0,True,88,40.9,3,7.7,4,True,2,1975,6.0,7.2,9.0,2.0,8.0,s
HI,USA,22.0,10994.56771,n,19.0,21.313,"EWA BEACH, OAHU, HI",-158.008,11.0,5.0,True,80,17.0,1,9.5,4,True,5,1960,6.88237,8.5,12.0,33.0,12.0,m
ACEH,INDONESIA,26.0,58.06979,n,0.0,2.8258,"LANGI FIELD, SUMATRA",95.74737,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,23.0,m
OKINAWA,JAPAN,29.0,3832.948647,n,23.0,25.833,MINAMI DAITO GYOKO,131.233,24.0,7.0,True,85,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,6.0,s
MIYAGI,TONGA,11.0,7933.302672,n,5.0,-21.138,NUKUALOFA (NUKUALOFA),-175.1815,46.0,3.0,True,81,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,2.0,s
TAMIL NADU,INDIA,26.0,2039.984671,n,0.0,13.08389,CHENNAI,80.27,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,19.0,m
BALI,INDONESIA,19.0,437.269406,n,6.0,-8.69105,"SANUR BEACH, BALI ISLAND",115.26679,8.0,8.0,True,60,55.0,1,8.3,4,True,1,1977,7.0,8.0,8.530885,25.0,10.0,m
MIYAGI,NORWAY,15.0,7333.919961,n,14.0,60.85,HAUGSDAL,5.52,9.0,8.0,True,73,30.0,1,8.6,2,False,7,1950,8.0,8.6,11.0,33.0,88.0,s
KURIL ISLANDS,RUSSIA,13.0,724.056566,n,4.0,44.03,"YUZHNO-KURILSK, KUNASHIR ISLAND",145.86,23.0,1.0,True,86,21.1,1,8.1,4,True,2,2007,7.3,8.2,8.530885,10.0,27.0,s
NARINO,COLOMBIA,12.0,67.790421,n,7.0,1.833,TUMACO,-78.733,59.0,12.0,True,89,5.6,1,8.1,4,True,1,1979,6.4,7.7,9.0,23.0,0.0,m
SHIZUOKA,JAPAN,22.0,17188.47316,n,19.0,34.65,OHAMA-KAIGAN,138.067,11.0,5.0,True,85,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,8.0,s
KOCHI,JAPAN,20.0,2725.499726,n,19.0,19.08185,KOURA,46.856593,19.0,12.0,True,85,10.0,1,8.3,4,True,1,1946,6.88237,8.1,8.530885,15.0,647.0,l
KURIL ISLANDS,RUSSIA,11.0,723.170265,n,5.0,43.874408,"MALOKURILSKAYA BAY, SHIKOTAN",146.821328,46.0,3.0,True,86,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,4.0,m
MIYAGI,OMAN,26.0,4899.571227,n,0.0,16.704133,DHALKUT,53.251717,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,6.0,m
TARAPACA,CHILE,1.0,144.986774,n,23.0,-20.799536,PATACHE,-70.188622,46.0,4.0,True,89,47.3,1,8.2,4,True,5,2014,6.88237,8.009683,8.0,25.0,6.0,m
HI,USA,11.0,6249.680016,n,5.0,19.473734,"NAPOOPOO OLD PIER, HAWAII, HI",-155.919659,46.0,3.0,True,80,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,4.0,m
ANCASH,PERU,21.0,118.956178,n,12.0,-9.194383,ENSENADA LA POSA IV,-78.5811,51.0,2.0,True,89,1.3,1,7.5,4,True,5,1996,5.8,6.6,4.0,10.0,0.0,l
MIYAGI,JAPAN,11.0,117.985082,n,5.0,38.321306,"MIYAGI PREFECTURE, TOHOKU REGION",141.024361,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,9.0,l
MIYAGI,PAPUA NEW GUINEA,17.0,73.341192,n,8.0,-2.969,SERAI VILLAGE,141.9228,49.0,7.0,True,82,16.1,3,7.0,4,True,4,1998,5.8,7.1,8.530885,25.0,14.0,m
TARAPACA,CHILE,1.0,145.053831,n,23.0,-20.798414,PATACHE,-70.184525,46.0,4.0,True,89,47.3,1,8.2,4,True,5,2014,6.88237,8.009683,8.0,25.0,11.0,m
AOMORI,JAPAN,11.0,246.526431,n,5.0,40.451753,"AOMORI PREFECTURE, TOHOKU REGION",141.681803,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,9.0,l
ISHIKAWA,JAPAN,1.0,56.208927,n,7.0,37.013361,"SHIMOSASANAMI PORT, NANAO",137.046611,10.0,1.0,True,85,9.0,3,7.5,4,True,5,2024,6.9,7.2,9.0,10.0,8.0,m
MIYAGI,EL SALVADOR,27.0,122.202743,n,4.0,13.2325,PENINSULA SAN JUAN DEL GOZO,-88.7493,37.0,8.0,True,88,19.4,1,7.3,4,True,5,2012,6.88237,8.009683,8.530885,28.0,5.0,m
MIYAGI,PHILIPPINES,6.0,8.355829,n,3.0,10.06175,"PISONG, LA LIBERTAD",123.24844,49.0,2.0,True,84,12.5,1,6.7,4,True,4,2012,6.3,6.6,8.0,11.0,4.0,m
IBARAKI,JAPAN,11.0,243.735791,n,5.0,36.578633,"IBARAKI PREFECTURE, KANTO REGION",140.657822,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,9.0,l
MIYAGI,VANUATU,9.0,10393.02205,n,15.0,-17.7553,"PORT VILA, EFATE ISLAND",168.3077,35.0,10.0,True,82,53.9,1,8.0,4,True,2,1995,6.6,7.4,8.530885,33.0,0.0,s
MIYAGI,JAPAN,11.0,103.702745,n,5.0,38.387611,"MIYAGI PREFECTURE, TOHOKU REGION",141.192361,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,l
IWATE,JAPAN,4.0,282.217152,n,1.0,40.117,NODA,141.833,22.0,3.0,True,85,41.0,1,8.1,4,True,1,1952,6.88237,8.3,9.0,45.0,7.0,m
HI,USA,22.0,11153.86065,n,19.0,22.082,"KAPAA, KAUAI, HI",-159.316,11.0,5.0,True,80,17.0,1,9.5,4,True,5,1960,6.88237,8.5,12.0,33.0,5.0,m
MIYAGI,JAPAN,11.0,98.201711,n,5.0,38.435,"MIYAGI PREFECTURE, TOHOKU REGION",141.263083,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,m
IWATE,JAPAN,16.0,193.907004,n,0.0,39.35,AKAHAMA,141.933,48.0,5.0,True,85,55.4,1,8.2,4,True,1,1968,6.88237,8.009683,6.0,7.0,0.0,l
CA,USA,11.0,7726.530269,n,5.0,39.43,"NOYO RIVER HARBOR, CA",-123.8,46.0,3.0,True,88,24.1,1,9.1,4,True,1,2011,7.2,8.3,8.530885,29.0,37.0,s
SHIZUOKA,JAPAN,14.0,40.497423,n,3.0,34.617,MINAMI-IZU,138.883,24.0,1.0,True,85,39.0,1,6.6,4,True,2,1978,6.2,6.6,5.0,14.0,0.0,s
HI,USA,9.0,3547.535254,n,14.0,22.013,"W. COAST KAUAI, HI",-159.783,22.0,3.0,True,80,31.9,1,8.6,4,True,5,1957,6.88237,9.1,8.530885,33.0,7.0,l
COQUIMBO,CHILE,16.0,182.975496,n,22.0,-29.954181,COQUIMBO (WM410),-71.301722,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,11.0,s
IWATE,JAPAN,11.0,194.194562,n,5.0,40.008083,"IWATE PREFECTURE, TOHOKU REGION",141.906444,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,19.0,l
COQUIMBO,CHILE,16.0,182.535697,n,22.0,-29.957346,COQUIMBO (WM421),-71.306872,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,9.0,s
NIIGATA,JAPAN,2.0,95.864803,n,10.267355,37.92,S. COAST NIIGATA PREFECTURE,139.05,36.035092,8.0,True,85,27.396394,1,6.5,3,True,1,887,6.88237,6.5,8.530885,26.742663,22.0,m
IWATE,JAPAN,23.0,206.957837,n,4.0,39.15,YOSHIHAMA,141.833,30.0,8.0,True,85,27.396394,1,8.0,4,True,1,1856,6.88237,8.0,5.0,26.742663,27.0,m
AK,USA,27.0,14590.27995,n,6.0,52.731,"SHEMYA ISLAND, AK",174.103,34.0,2.0,True,87,11.5,1,8.8,4,True,2,2010,7.2,8.5,9.0,22.0,68.0,s
SOCIETY ISLANDS,FRENCH POLYNESIA,7.0,8033.031012,n,22.0,-17.5331,"PAPEETE, TAHITI",-149.5726,47.0,5.0,True,81,10.8,1,8.0,4,True,2,1986,6.4,7.7,6.0,19.0,5.0,s
MIYAGI,JAPAN,11.0,103.719585,n,5.0,38.413633,"MIYAGI PREFECTURE, TOHOKU REGION",141.195644,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,9.0,m
HI,USA,19.0,3667.175204,n,20.0,21.593,"HALEIWA, OAHU, HI",-158.1055,54.0,10.0,True,80,39.0,1,7.6,4,True,2,2020,6.88237,8.009683,8.0,33.0,6.0,s
SHIMANE,JAPAN,26.0,744.492463,n,2.0,35.567,KARUBI,133.3,59.0,5.0,True,85,59.6,1,7.8,4,True,1,1983,6.8,7.7,8.0,24.0,131.0,m
AK,USA,6.0,7995.71448,n,1.0,55.337,"SAND POINT, AK",-160.502,12.0,2.0,True,87,25.8,1,7.9,4,True,2,2013,6.4,7.4,8.0,24.0,15.0,s
MIYAGI,JAPAN,27.0,268.536706,n,9.0,38.267,HANABUCHI,141.033,50.0,5.0,True,85,0.0,1,7.0,4,True,2,1928,6.88237,8.009683,8.530885,40.0,0.0,s
HOKKAIDO,JAPAN,25.0,71.851385,n,19.0,42.289444,HIROO,143.32,50.0,9.0,True,85,6.3,1,8.3,4,True,5,2003,6.9,8.1,8.530885,27.0,6.0,m
ISHIKAWA,JAPAN,1.0,7.375269,n,7.0,37.43968,"SUZU CITY, TAKOJIMA (02)",137.32953,10.0,1.0,True,85,9.0,3,7.5,4,True,5,2024,6.9,7.2,9.0,10.0,8.0,m
COQUIMBO,CHILE,16.0,181.51016,n,22.0,-29.962815,COQUIMBO (WM517),-71.330907,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,16.0,m
OAXACA,MEXICO,4.0,10046.36506,n,19.0,15.77,HUATULCO,-96.1,28.0,3.0,True,88,31.0,1,8.1,4,True,2,2021,6.88237,8.009683,9.0,19.0,5.0,s
CHIBA,JAPAN,11.0,399.040729,n,5.0,35.133,KATSUURA,140.25,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,0.0,m
HI,USA,9.0,3774.610501,n,14.0,20.888,"PUUNOA POINT, MAUI, HI",-156.689,22.0,3.0,True,80,31.9,1,8.6,4,True,5,1957,6.88237,9.1,8.530885,33.0,0.0,m
SHIZUOKA,JAPAN,7.0,4172.34197,n,22.0,34.6083,OMAEZAKI,138.2222,47.0,5.0,True,85,10.8,1,8.0,4,True,2,1986,6.4,7.7,6.0,19.0,0.0,s
MIYAGI,JAPAN,16.0,281.933032,n,0.0,38.65,ORITATE,141.45,48.0,5.0,True,85,55.4,1,8.2,4,True,1,1968,6.88237,8.009683,6.0,7.0,0.0,m
BC,CANADA,7.0,9530.998888,n,22.0,49.153,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",-125.913,3.0,10.0,True,88,14.4,1,7.6,4,True,2,2009,6.4,7.3,8.530885,45.0,12.0,s
AK,USA,1.0,188.375827,n,12.0,55.183,"COLD BAY, AK",-162.717,29.0,4.0,True,87,1.3,3,8.6,4,True,1,1946,6.88237,7.3,6.0,15.0,40.0,l
CENTRAL SULAWESI,INDONESIA,28.0,69.554146,n,10.0,-0.884613,PALU GOLDEN HOTEL (E1),119.868633,2.0,9.0,True,83,45.3,3,7.5,4,True,10,2018,6.88237,8.009683,9.0,20.0,12.0,s
MIYAGI,JAPAN,22.0,16987.80261,n,19.0,38.333,OHARAHAMA,141.483,11.0,5.0,True,85,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,104.0,m
TOKYO,JAPAN,11.0,1903.42761,n,5.0,24.283056,MINAMI TORISHIMA,153.986389,46.0,3.0,True,85,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,6.0,s
"IZU-OSHIMA, TOKYO",JAPAN,15.0,52.696116,n,1.0,34.783,OKADA,139.383,30.0,7.0,True,85,30.5,1,6.1,4,True,2,2000,5.5,5.9,8.530885,10.0,100.0,s
SHIZUOKA,JAPAN,11.0,585.012931,n,5.0,34.683,MAISAKA,137.617,46.0,3.0,True,85,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,6.0,s
SAKHALIN,RUSSIA,5.0,24.503303,n,18.0,46.28,MONERON ISLAND,141.22,35.0,9.0,True,86,25.0,1,7.1,4,True,1,1971,6.3,7.1,9.0,9.0,25.0,m
MIYAGI,JAPAN,12.0,120.487083,n,0.0,38.45,ONAGAWA (ONAGAWACHO),141.45,52.0,4.0,True,85,43.0,1,7.2,4,True,2,1962,6.88237,7.1,8.530885,25.0,33.0,s
KAGOSHIMA,JAPAN,8.0,3962.574976,n,18.0,30.683333,TANEGASHIMA,131.066667,44.0,9.0,True,85,25.5,1,7.6,4,True,2,2002,6.5,7.8,8.530885,13.0,0.0,s
HI,USA,1.0,3516.407924,n,12.0,21.91,"PORT ALLEN, KAUAI, HI",-159.58,29.0,4.0,True,80,1.3,3,8.6,4,True,2,1946,6.88237,7.3,6.0,15.0,47.0,m
IWATE,JAPAN,11.0,103.209145,n,5.0,39.071722,"IWATE PREFECTURE, TOHOKU REGION",141.717194,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,8.0,l
KAMCHATKA,RUSSIA,22.0,15755.96516,n,19.0,52.97,"TARYA INLET, AVACHA BAY,E KAMCHATKA",158.45,11.0,5.0,True,86,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,22.0,s
AS,USA TERRITORY,29.0,214.096958,n,17.0,-14.25283,"TULA, TUTUILA ISLAND",-170.56442,48.0,9.0,True,81,10.9,1,8.1,4,True,4,2009,7.1,8.1,8.530885,18.0,0.0,l
NIIGATA,JAPAN,26.0,221.948183,n,2.0,38.467,AWASHIMA,139.267,59.0,5.0,True,85,59.6,1,7.8,4,True,2,1983,6.8,7.7,8.0,24.0,0.0,s
MIYAGI,AUSTRALIA,22.0,12394.07121,n,19.0,-19.25,"TOWNSVILLE, QUEENSLAND",146.83333,11.0,5.0,True,81,17.0,1,9.5,4,True,2,1960,6.88237,8.5,12.0,33.0,0.0,s
MIYAGI,COSTA RICA,22.0,29.944065,n,21.0,9.949722,WESTFALIA (23),-83.015833,56.0,4.0,True,74,51.8,1,7.6,4,True,5,1991,6.3,7.4,10.0,10.0,10.0,s
VALPARAISO,CHILE,16.0,81.098333,n,22.0,-32.28374,LA BALLENA,-71.47175,54.0,9.0,True,89,32.9,1,8.3,4,True,5,2015,6.88237,8.009683,9.0,22.0,9.0,m
TAMIL NADU,INDIA,26.0,2025.019735,n,0.0,12.788733,KOVALAM,80.2539,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,5.0,m
CA,USA,16.0,8592.488074,n,22.0,32.867,"LA JOLLA, CA",-117.257,54.0,9.0,True,88,32.9,1,8.3,4,True,2,2015,6.88237,8.009683,9.0,22.0,0.0,s
KURIL ISLANDS,RUSSIA,15.0,99.133688,n,11.0,47.29966,"YUZHNI BAY-10B, KETOI ISLAND",152.47368,14.0,11.0,True,86,13.5,1,8.3,4,True,5,2006,6.5,7.8,8.530885,10.0,9.0,l
OITA,JAPAN,18.0,108.870961,n,16.0,32.967,SAEKIKO,131.9,46.0,11.0,True,85,27.396394,1,7.4,4,True,2,1941,6.88237,7.4,8.530885,10.0,34.0,s
MIYAGI,SRI LANKA,26.0,1824.773025,n,0.0,6.749667,KORALAWELLA,79.88879,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,8.0,l
TOKYO,JAPAN,30.0,108.031153,n,17.0,35.671,URAYASU,139.889,36.035092,12.0,True,85,27.396394,1,8.2,4,True,1,1703,6.88237,8.2,8.530885,26.742663,7.0,m
AOMORI,JAPAN,11.0,257.779884,n,5.0,40.527036,"AOMORI PREFECTURE, TOHOKU REGION",141.539431,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,m
ASTYPALAIA,GREECE,9.0,40.887101,n,3.0,36.587234,VAI,26.404083,11.0,7.0,True,50,45.2,3,7.7,4,True,5,1956,6.88237,7.8,9.0,20.0,5.0,l
KURIL ISLANDS,RUSSIA,11.0,143.461635,n,21.0,43.5,ZELYENYI IS.,146.13,26.0,8.0,True,86,36.0,1,8.2,4,True,1,1969,6.88237,7.8,9.0,30.0,7.0,m
KAGOSHIMA,JAPAN,26.0,122.707683,n,18.0,30.733,NISHINOOMOTE,131.0,10.0,2.0,True,85,48.7,1,7.6,4,True,2,1961,6.88237,7.3,8.530885,74.0,34.0,s
FUKUSHIMA,JAPAN,11.0,205.517405,n,5.0,36.916267,"FUKUSHIMA PREFECTURE, TOHOKU REGION",140.822003,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,13.0,l
HI,USA,4.0,5332.445701,n,7.0,19.7303,"HILO, HAWAII, HI",-155.0553,15.0,5.0,True,80,42.0,1,8.2,4,True,2,1959,6.88237,8.0,10.0,60.0,11.0,s
ANTOFAGASTA,CHILE,9.0,13070.62094,n,14.0,-23.65,ANTOFAGASTA,-70.404,22.0,3.0,True,89,31.9,1,8.6,4,True,2,1957,6.88237,9.1,8.530885,33.0,10.0,s
WEST SUMATRA,INDONESIA,25.0,51.703274,n,14.0,-3.02528,PITOJETSABEU ISLAND,100.15538,42.0,10.0,True,60,22.0,1,7.8,4,True,10,2010,6.5,7.3,8.530885,20.0,11.0,m
SHIZUOKA,JAPAN,7.0,185.620134,n,4.0,34.667,ANEZAKI,138.95,35.0,12.0,True,85,27.396394,1,8.1,4,True,1,1944,6.88237,8.0,8.530885,30.0,0.0,m
IWATE,JAPAN,21.0,212.490825,n,20.0,39.267,KAMAISHI,141.883,59.0,11.0,True,85,49.3,1,6.9,4,True,2,2016,6.88237,8.009683,8.0,9.0,10.0,s
WEST SUMATRA,INDONESIA,25.0,46.581956,n,14.0,-3.13442,SIUMANG ISLAND,100.31138,42.0,10.0,True,60,22.0,1,7.8,4,True,10,2010,6.5,7.3,8.530885,20.0,5.0,s
HI,USA,26.0,31.54772,n,3.0,19.4992,"KAPOHO, HAWAII, HI",-154.8197,27.0,6.0,True,80,3.9,3,6.5,4,True,2,1989,5.8,6.1,6.0,9.0,7.0,s
MIYAGI,JAPAN,11.0,114.426828,n,5.0,38.375936,"MIYAGI PREFECTURE, TOHOKU REGION",141.068044,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,7.0,s
MIYAGI,MONTENEGRO,15.0,53.625974,n,6.0,42.45,BOKA KOTORSKA (BAY OF KOTOR),18.767,19.0,4.0,True,50,44.1,1,6.9,4,True,1,1979,6.2,6.9,9.0,10.0,29.0,m
EHIME,JAPAN,4.0,1735.472785,n,13.0,33.233,UWAJIMA,132.55,22.0,10.0,True,85,55.8,1,8.3,4,True,2,1994,7.3,8.1,9.0,14.0,0.0,s
MIYAGI,JAPAN,1.0,49.4076,n,2.0,34.833,OKAWA,139.067,58.0,9.0,True,85,37.0,1,7.9,4,True,1,1923,6.88237,7.9,8.530885,35.0,304.0,m
AK,USA,11.0,2126.001098,n,21.0,52.83,"ATTU, MASSACRE BAY, AK",173.2,26.0,8.0,True,87,36.0,1,8.2,4,True,2,1969,6.88237,7.8,9.0,30.0,0.0,s
SHIZUOKA,JAPAN,1.0,69.537673,n,2.0,34.667,SHIMODA,138.95,58.0,9.0,True,85,37.0,1,7.9,4,True,1,1923,6.88237,7.9,8.530885,35.0,0.0,m
MIYAGI,SRI LANKA,26.0,1714.182549,n,0.0,6.004255,UNAKURUWA,80.768784,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,13.0,l
CA,USA,1.0,3324.638472,n,12.0,39.43,"NOYO, CA",-123.8,29.0,4.0,True,88,1.3,3,8.6,4,True,1,1946,6.88237,7.3,6.0,15.0,37.0,m
NIIGATA,JAPAN,26.0,270.351219,n,2.0,38.083,RYOTSUKO,138.433,59.0,5.0,True,85,59.6,1,7.8,4,True,2,1983,6.8,7.7,8.0,24.0,8.0,s
MIYAGI,JAPAN,11.0,90.262873,n,5.0,38.541806,"MIYAGI PREFECTURE, TOHOKU REGION",141.387361,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,s
CHIBA,JAPAN,23.0,625.786164,n,21.0,34.983,TATEYAMA,139.85,17.0,10.0,True,85,19.0,1,6.4,4,True,2,2006,6.88237,8.009683,8.530885,11.0,12.0,s
CHIBA,JAPAN,2.0,505.681177,n,17.0,35.75,CHOSHI,140.867,31.0,3.0,True,85,0.0,1,8.4,4,True,2,1933,6.88237,8.5,8.530885,15.0,0.0,s
SAKHALIN,RUSSIA,16.0,838.838763,n,4.0,45.894,"CAPE CRILLON (KRILON), SAKHALIN I.",142.08,1.0,6.0,True,86,44.3,1,7.5,4,True,2,1964,6.88237,8.009683,5.0,40.0,7.0,s
CA,USA,21.0,110.815256,n,15.0,38.57,"SACRAMENTO, CA",-121.48,53.0,10.0,True,88,27.396394,3,6.8,3,True,7,1868,6.88237,8.009683,9.0,26.742663,18.0,s
