latitude,longitude,elevation
35.332569,139.634753,0.0
38.430389,141.35025,9.0
38.102861,140.903472,10.0
42.575833,140.600056,5.0
38.423472,141.378917,5.0
38.437167,141.38675,7.0
38.355,141.417778,1.0
38.067217,140.922033,8.0
36.716167,140.722972,11.0
38.426333,141.345389,7.0
38.077,140.887139,6.0
36.717694,140.723972,11.0
38.350389,141.464222,10.0
36.664611,140.714667,10.0
38.064233,140.922433,8.0
36.385333,140.616806,9.0
38.350528,141.457028,9.0
36.372278,140.624056,4.0
36.819833,140.768389,11.0
38.412611,141.363306,5.0
38.471333,141.484194,5.0
38.413861,141.285778,12.0
36.91121,140.816613,7.0
38.355917,141.448778,15.0
38.375861,141.456222,11.0
37.146599,141.001754,10.0
38.35175,141.444472,8.0
38.877722,141.614083,12.0
38.370694,141.456972,30.0
38.365583,141.441583,11.0
38.869972,141.605139,6.0
38.403556,141.486417,11.0
38.881556,141.643222,0.0
38.969528,141.676611,14.0
38.245306,141.005667,11.0
38.772361,141.512111,5.0
39.636622,141.964694,10.0
39.026528,141.590056,11.0
40.009306,141.904944,11.0
40.745725,141.415289,8.0
39.019611,141.754111,12.0
38.404911,141.409778,29.0
38.604722,141.50775,9.0
39.66221,141.96786,15.0
39.462778,141.955694,8.0
37.901722,140.92425,7.0
39.359028,141.906889,7.0
38.229444,140.984667,10.0
39.060556,141.739833,14.0
37.936583,140.911694,7.0
38.218361,140.985056,10.0
39.059028,141.72175,9.0
39.575383,141.948758,13.0
38.289722,141.063458,10.0
39.059933,141.589536,18.0
39.057019,141.589978,17.0
38.399831,141.401456,18.0
39.273611,141.887222,10.0
40.007528,141.906694,11.0
40.055,141.849139,11.0
39.264167,141.886944,19.0
39.273056,141.904444,15.0
39.574529,142.020672,24.0
39.269444,141.886111,8.0
39.603,141.9506,9.0
38.377278,141.171075,9.0
39.020778,141.753917,7.0
39.437506,141.980407,9.0
39.586917,141.94905,6.0
40.480633,141.6356,13.0
38.135194,140.939528,9.0
39.374151,141.887839,16.0
39.479472,142.001694,16.0
40.008083,141.906444,19.0
39.648636,141.972535,23.0
39.028778,141.740667,9.0
40.188639,141.798944,15.0
39.648103,141.966715,27.0
40.285028,141.804778,17.0
39.360083,141.903083,24.0
39.470611,141.952389,16.0
40.008769,141.905811,15.0
39.483083,141.995833,21.0
39.601389,141.972056,9.0
39.648754,141.969508,23.0
39.643038,141.966482,24.0
37.908289,140.901232,16.0
38.326056,141.155694,9.0
38.545183,141.42865,16.0
39.72725,141.964722,8.0
39.602771,141.949007,19.0
39.073389,141.742639,11.0
39.813639,141.965528,26.0
39.640937,141.966826,10.0
36.921014,140.856053,18.0
36.986663,140.968681,10.0
37.92305,140.907041,16.0
39.8085,141.968139,10.0
39.243056,141.890278,12.0
39.443583,142.007528,14.0
37.90987,140.91242,10.0
39.447417,141.963361,11.0
36.849556,140.796194,10.0
39.596383,141.966333,22.0
39.036333,141.601306,11.0
39.633626,141.96281,22.0
39.458764,141.957203,20.0
38.910028,141.58275,6.0
38.433056,141.383333,6.0
41.743889,141.075278,4.0
38.544639,141.401361,6.0
38.067167,140.879833,7.0
38.054861,140.903111,7.0
38.428472,141.378722,5.0
38.248833,140.989117,7.0
41.916861,140.960333,4.0
42.25005,142.550083,3.0
38.055278,140.893583,8.0
41.7875,141.133611,9.0
35.595396,140.507639,7.0
38.067667,140.901083,10.0
38.370083,141.059861,11.0
38.159139,140.919917,7.0
35.024167,139.851114,5.0
38.545528,141.410944,6.0
38.145222,140.905417,7.0
38.326722,141.036861,9.0
38.168417,140.916056,9.0
41.774833,140.708056,4.0
38.120528,140.903972,8.0
38.223028,140.969778,8.0
38.4165,141.370306,4.0
38.110278,140.889667,10.0
41.774083,140.705972,4.0
38.083389,140.910306,6.0
38.417194,141.199056,7.0
38.057317,140.916383,6.0
38.424333,141.219389,10.0
38.370139,141.068083,8.0
38.227167,140.965056,8.0
38.928028,141.58325,12.0
38.230806,140.954889,9.0
38.264917,140.976472,11.0
42.0166,143.146617,4.0
41.80356,140.62184,5.0
42.321387,140.271759,7.0
42.439762,140.326891,7.0
43.321714,145.642958,3.0
36.940485,140.871242,6.0
42.492144,140.351615,9.0
42.579104,140.616828,6.0
43.178136,145.500678,5.0
36.920681,140.807628,8.0
36.943282,140.884695,11.0
38.0517,140.9212,9.0
36.917742,140.778975,10.0
38.057067,140.919567,12.0
43.286676,145.574681,11.0
42.652022,143.609185,6.0
43.314473,145.615622,8.0
42.522237,143.474908,8.0
38.05185,140.920967,9.0
38.051817,140.920517,10.0
36.945294,140.914285,14.0
36.952811,140.921479,16.0
36.972024,140.961101,13.0
36.871361,140.788906,13.0
42.852922,143.884199,8.0
42.678667,143.628483,7.0
36.966518,140.956313,14.0
36.946175,140.928432,8.0
36.921035,140.855787,21.0
40.214333,141.781806,13.0
40.523336,141.585525,9.0
39.24,141.924167,10.0
39.207972,141.851833,14.0
38.956056,141.637333,13.0
38.536806,141.529722,24.0
37.989411,140.913842,5.0
38.950861,141.692861,9.0
39.243889,141.939833,53.0
39.35975,141.906083,6.0
39.35475,141.922056,5.0
39.031806,141.773694,10.0
38.255278,141.007722,7.0
38.989117,141.7387,9.0
39.239417,141.914611,17.0
39.030139,141.775083,6.0
39.1045,141.859556,15.0
39.458861,141.958139,13.0
38.88025,141.647278,8.0
38.932222,141.633361,23.0
39.299833,141.881944,11.0
38.786556,141.500111,12.0
38.772222,141.511861,5.0
39.596484,142.026311,32.0
40.481983,141.633217,12.0
39.033833,141.609583,9.0
38.957333,141.628361,21.0
39.590486,141.944235,14.0
38.442694,141.485778,19.0
38.451369,141.492303,17.0
38.945464,141.70826,9.0
40.639694,141.446917,7.0
39.020528,141.755333,14.0
40.053028,141.859694,4.0
39.598642,142.025249,32.0
39.600167,141.947141,10.0
40.012944,141.893889,20.0
39.262222,141.895278,24.0
39.026333,141.588833,10.0
38.831611,141.600306,9.0
40.744378,141.412781,15.0
39.248333,141.888056,9.0
38.955948,141.693408,10.0
39.445389,142.006556,17.0
38.953556,141.695056,12.0
39.459194,141.958083,11.0
40.178703,141.818058,13.0
37.825599,140.964233,14.0
38.876626,141.577369,16.0
40.15225,141.867222,12.0
39.265833,141.883889,23.0
39.610094,141.960721,12.0
40.132167,141.8395,28.0
39.300028,141.880583,17.0
38.978194,141.703361,6.0
39.062528,141.58875,18.0
39.588954,141.961196,18.0
39.453444,141.959056,21.0
40.266417,141.815639,23.0
39.812722,141.974722,13.0
39.646722,141.979694,22.0
39.648028,141.979413,19.0
38.440008,141.447275,18.0
38.978694,141.7025,10.0
40.182111,141.80375,11.0
40.094306,141.820028,14.0
38.959028,141.689278,19.0
40.153111,141.866667,18.0
39.24175,141.933083,28.0
39.601672,141.947248,19.0
39.624365,141.963966,16.0
39.446,142.00125,17.0
38.992611,141.684556,12.0
38.285167,140.993306,10.0
38.049917,140.9075,0.0
37.986528,140.893,7.0
38.414194,141.191667,7.0
38.416056,141.223778,7.0
38.28925,141.0055,7.0
38.017917,140.909611,8.0
38.291806,141.011472,5.0
38.414028,141.225194,6.0
38.400361,141.181694,12.0
38.086972,140.901778,9.0
37.996528,140.879389,9.0
38.288583,141.029111,8.0
42.553817,141.933383,4.0
40.937611,141.376278,8.0
38.195111,140.941,9.0
38.257,140.982639,8.0
38.018778,140.887694,10.0
38.39425,141.185806,7.0
38.398222,141.180583,7.0
37.986,140.888806,8.0
38.188417,140.943639,9.0
38.321833,141.022694,11.0
37.96625,140.898444,6.0
37.967361,140.890917,8.0
38.020833,140.906056,7.0
38.176111,140.936833,7.0
38.287639,140.99875,7.0
38.396972,141.181139,10.0
38.179222,140.945583,7.0
38.927333,141.585667,8.0
42.042806,143.300056,3.0
38.229028,140.958167,8.0
38.187806,140.952167,7.0
38.158611,140.939556,6.0
41.947967,143.219017,4.0
40.529678,141.581458,10.0
40.521858,141.587383,8.0
40.450564,141.682211,7.0
40.520239,141.588222,8.0
40.657544,141.439533,10.0
40.456603,141.668031,10.0
38.031111,140.902944,7.0
38.912667,141.647028,10.0
38.335,141.473583,6.0
38.737028,141.517667,24.0
38.041,140.914583,7.0
38.79025,141.484722,11.0
38.294056,141.068389,6.0
38.038472,140.917583,6.0
38.040083,140.916,7.0
38.848306,141.583389,4.0
38.376667,141.446167,5.0
38.000222,140.900833,7.0
38.789583,141.487472,13.0
38.956833,141.69575,11.0
39.611833,141.977889,32.0
38.168028,140.939111,7.0
38.05125,140.904889,8.0
38.327278,141.472639,13.0
38.902528,141.579556,8.0
37.960222,140.896972,8.0
38.24725,141.004269,9.0
37.988528,140.904667,7.0
38.258778,140.997,7.0
38.511278,141.325306,9.0
38.046444,140.914778,6.0
38.354639,141.148472,5.0
38.930333,141.582222,11.0
37.963194,140.905556,8.0
38.055944,140.921472,9.0
38.28625,141.030306,7.0
38.270861,140.992444,11.0
37.966417,140.907278,8.0
38.3535,141.156667,4.0
38.389917,141.190417,11.0
38.1655,140.946667,6.0
40.455347,141.671614,9.0
37.963694,140.910778,7.0
37.980306,140.904306,9.0
38.198389,140.964028,8.0
36.301139,140.562611,8.0
38.337472,141.164306,9.0
38.399194,141.223889,7.0
37.932306,140.916667,8.0
37.921667,140.896333,10.0
38.416583,141.349139,7.0
38.29725,141.062806,8.0
38.066,140.922861,10.0
38.351667,141.154778,8.0
38.414111,141.358889,6.0
38.149167,140.942167,7.0
38.903028,141.578639,13.0
35.090139,139.842306,7.0
40.453886,141.673878,2.0
40.454636,141.671869,11.0
40.468228,141.6536,5.0
40.518869,141.590072,8.0
40.452567,141.680389,9.0
38.448083,141.28625,10.0
38.448528,141.279806,8.0
38.452889,141.307861,9.0
38.445778,141.278917,8.0
38.437056,141.274417,7.0
38.448833,141.318806,7.0
38.443917,141.303167,6.0
38.447917,141.287528,9.0
38.441194,141.319222,7.0
38.440306,141.290167,9.0
38.443333,141.319139,8.0
38.443583,141.29125,9.0
38.436083,141.309083,7.0
38.444194,141.294694,13.0
38.448917,141.303278,5.0
38.070694,140.899889,7.0
41.485389,141.002222,11.0
38.442472,141.302028,6.0
38.440639,141.283417,8.0
38.435306,141.294028,8.0
38.439,141.308833,7.0
38.448333,141.306444,6.0
38.435694,141.303972,9.0
38.45475,141.32775,8.0
38.434611,141.292278,8.0
38.431056,141.2375,8.0
38.387472,141.171889,7.0
38.437528,141.282694,6.0
38.413417,141.241222,7.0
38.198694,140.963889,7.0
38.85125,141.579444,10.0
38.359361,141.15625,8.0
38.898583,141.631389,0.0
38.027556,140.917417,9.0
38.257139,141.002,8.0
38.520583,141.341583,13.0
40.401478,141.720175,8.0
38.328917,141.164278,7.0
38.410083,141.263333,7.0
38.845083,141.578306,6.0
38.369722,141.159139,8.0
38.869444,141.57575,8.0
38.282472,141.052472,9.0
37.941278,140.900861,13.0
38.3285,141.1555,9.0
38.369278,141.158444,8.0
38.87425,141.602472,10.0
38.338083,141.167556,10.0
38.857583,141.580583,6.0
38.899556,141.580472,9.0
38.84475,141.576972,7.0
38.325167,141.156778,6.0
38.353611,141.156694,4.0
38.403417,141.237417,6.0
38.854361,141.609472,4.0
39.47478,141.938924,13.0
38.261722,141.005528,8.0
38.366889,141.158667,8.0
38.383389,141.183056,6.0
38.38475,141.185222,5.0
38.07275,140.924167,7.0
38.856472,141.57775,7.0
38.151944,140.940722,9.0
37.208559,141.00343,8.0
36.980486,140.964811,8.0
38.279722,141.050694,7.0
41.370778,141.379972,17.0
41.391944,141.413611,10.0
41.132694,141.3955,0.0
41.371444,141.441917,112.0
41.370778,141.44975,9.0
38.436667,141.312417,6.0
41.101194,141.397917,0.0
41.354917,141.340444,20.0
41.354833,141.340639,22.0
38.432278,141.282639,8.0
38.435972,141.316861,10.0
38.424417,141.227,6.0
38.433222,141.313972,8.0
38.335333,141.047083,10.0
38.427806,141.2265,7.0
38.426583,141.223,7.0
38.089694,140.914944,8.0
38.431944,141.289194,8.0
38.426806,141.289194,9.0
38.426222,141.316833,7.0
38.397472,141.166694,6.0
38.4235,141.291083,5.0
38.015222,140.898278,7.0
38.323167,141.0235,9.0
38.424528,141.283861,6.0
38.025944,140.900083,6.0
38.423167,141.317194,7.0
38.424333,141.293444,12.0
42.289278,143.320889,4.0
38.025889,140.913917,8.0
38.39675,141.181306,8.0
38.021778,140.905944,6.0
38.0835,140.918583,7.0
38.392111,141.176861,7.0
38.392083,141.179778,7.0
38.424722,141.314917,7.0
40.53025,141.555194,7.0
38.0385,140.905333,7.0
38.866528,141.611667,9.0
38.274306,141.005694,8.0
38.378083,141.177472,8.0
37.918889,140.907694,10.0
37.937917,140.90575,7.0
37.925639,140.901944,7.0
38.407472,141.248861,5.0
37.900639,140.914278,11.0
38.049222,140.911222,0.0
39.632917,141.966694,6.0
38.882972,141.625167,5.0
39.466994,141.953453,10.0
38.9,141.623278,7.0
38.289075,141.065089,8.0
38.391778,141.205083,7.0
38.851417,141.573694,14.0
38.051611,140.919611,7.0
38.291639,141.066972,10.0
37.899556,140.924806,7.0
38.260833,141.014694,9.0
38.886194,141.609972,6.0
38.37175,141.165417,10.0
38.037306,140.919417,6.0
38.255306,141.008389,6.0
38.374806,141.169111,9.0
38.017306,140.912778,8.0
38.791556,141.497417,11.0
40.498361,141.621839,7.0
38.380333,141.180583,8.0
39.019861,141.715528,4.0
38.883583,141.622417,11.0
38.901472,141.631028,6.0
39.020639,141.715889,7.0
38.172806,140.962611,0.0
38.907972,141.579667,12.0
40.47095,141.647694,9.0
37.970111,140.912639,9.0
38.377417,141.448333,8.0
38.427444,141.314056,6.0
38.0305,140.907972,6.0
38.364056,141.155444,6.0
38.422389,141.3095,11.0
38.418528,141.274778,11.0
38.41975,141.277472,12.0
40.588028,141.467833,6.0
38.388556,141.176056,7.0
38.415861,141.30475,7.0
38.411583,141.27425,4.0
38.41175,141.275972,5.0
38.417694,141.305806,5.0
40.585833,141.463139,8.0
38.421139,141.304056,14.0
38.413861,141.278472,10.0
38.413389,141.318472,8.0
38.415972,141.296611,6.0
40.680611,141.434972,7.0
38.414833,141.308083,0.0
40.616389,141.456667,10.0
40.601444,141.461944,6.0
40.617556,141.450583,22.0
40.468194,141.650861,19.0
38.412472,141.315667,5.0
40.600972,141.458556,6.0
40.517944,141.592556,8.0
40.519139,141.591444,4.0
37.984321,140.875654,7.0
38.925832,141.585976,8.0
38.931822,141.582096,12.0
38.855609,141.612907,12.0
38.916391,141.578585,14.0
38.870962,141.60671,11.0
37.952879,140.892661,10.0
38.881835,141.625152,12.0
38.874193,141.603782,16.0
40.593722,141.467014,12.0
38.890028,141.641167,5.0
38.2185,140.984944,12.0
38.371111,141.161389,7.0
38.166861,140.956278,12.0
38.741028,141.533722,18.0
37.912278,140.911472,8.0
38.568944,141.43475,12.0
38.375472,141.17275,4.0
38.325278,141.154639,7.0
38.222889,140.981111,7.0
38.364194,141.157722,7.0
38.893611,141.636889,6.0
38.222972,140.979861,8.0
37.914472,140.905222,10.0
38.873667,141.583056,9.0
38.562778,141.427778,9.0
38.328,141.166806,11.0
38.261417,141.010556,8.0
38.168472,140.956944,10.0
38.733417,141.536139,10.0
39.054556,141.737111,18.0
38.080972,140.923583,9.0
38.887361,141.639417,13.0
40.19175,141.800389,10.0
38.878889,141.651861,14.0
38.862667,141.585222,5.0
38.875667,141.582778,9.0
38.288111,141.064333,5.0
37.912,140.904417,8.0
38.738389,141.531639,9.0
37.899556,140.92575,10.0
37.917583,140.912167,16.0
38.834167,141.590833,6.0
38.876306,141.580167,12.0
38.059222,140.921222,10.0
38.697444,141.476917,16.0
38.862325,141.610748,12.0
38.867155,141.610612,19.0
39.458692,141.96048,13.0
40.466611,141.655972,7.0
38.836892,141.621305,12.0
33.744386,135.333039,0.0
39.845778,141.969417,13.0
39.848694,141.966667,6.0
39.850417,141.965278,7.0
39.848111,141.966306,6.0
38.408944,141.264722,6.0
38.273361,141.023972,5.0
38.415528,141.204278,10.0
38.352056,141.463111,14.0
38.886361,141.555083,8.0
39.255317,141.898233,15.0
38.249649,141.003036,11.0
38.900111,141.581417,7.0
38.289833,141.065694,9.0
37.973167,140.911083,7.0
38.354778,141.42425,24.0
38.429804,141.370065,8.0
40.528933,141.522936,10.0
34.426742,136.874681,9.0
39.088667,141.716917,14.0
38.433528,141.303306,12.0
37.869361,140.936,13.0
36.341561,140.595322,7.0
38.139,140.935306,7.0
38.138333,140.932,9.0
38.213194,140.934944,7.0
42.043879,143.102753,3.0
37.967389,140.901528,8.0
38.244694,140.999056,7.0
35.915444,140.670442,21.0
38.262444,140.999306,8.0
38.434048,141.353174,12.0
41.772337,140.715155,6.0
36.716144,140.723494,12.0
40.802878,141.403269,11.0
36.288493,140.558508,9.0
40.385833,141.732222,8.0
37.059944,140.974806,8.0
35.692453,140.729264,7.0
37.933379,140.897225,12.0
37.901972,140.914861,12.0
40.181944,141.8045,21.0
38.075167,140.918306,8.0
38.199167,140.935694,8.0
38.897583,141.590306,8.0
38.166778,140.956306,10.0
38.421139,141.277528,6.0
38.715111,141.519639,6.0
38.442216,141.26379,6.0
39.360056,141.880417,10.0
38.414167,141.329167,6.0
38.292333,141.021444,6.0
39.267806,141.911847,17.0
37.923472,140.905389,13.0
38.356778,141.152583,3.0
38.789694,141.504111,13.0
38.536964,141.411047,7.0
36.370334,140.62412,7.0
38.172083,140.942556,7.0
39.017917,141.720194,8.0
38.15217,140.889352,8.0
38.035417,140.881361,8.0
38.2506,140.986083,8.0
33.475,135.774444,14.0
33.593022,134.359703,7.0
33.463333,135.783056,3.0
33.5493,134.301828,7.0
33.625012,134.36261,8.0
40.406944,141.719444,9.0
40.405556,141.718611,9.0
40.421111,141.706944,8.0
40.423333,141.704167,6.0
38.389728,141.102117,6.0
38.457697,141.343932,17.0
38.452631,141.324991,7.0
38.460502,141.279568,10.0
38.466891,141.288413,8.0
38.467155,141.28798,11.0
35.589836,140.492553,7.0
35.789083,140.800611,14.0
38.03025,140.869167,7.0
38.134581,140.881836,8.0
38.108383,140.886833,6.0
38.1726,140.909667,9.0
35.025389,138.897667,3.0
35.542586,140.449386,6.0
39.89235,141.953642,15.0
38.449831,141.318331,6.0
38.449337,141.281624,7.0
38.454261,141.300261,7.0
42.607516,141.50156,3.0
38.155077,140.894417,10.0
38.376772,141.068278,8.0
38.380319,141.130111,8.0
35.381611,139.915167,0.0
42.247469,142.55321,3.0
42.525577,141.321489,0.0
38.290944,140.991556,11.0
38.144944,140.892444,10.0
38.07175,140.917528,7.0
38.22225,140.950417,9.0
37.964722,140.901083,7.0
38.315778,141.037333,8.0
40.534667,141.556028,5.0
38.040369,140.920769,6.0
38.252722,140.96075,8.0
38.229322,140.943271,10.0
36.944198,140.901562,7.0
36.988329,140.961159,10.0
39.481627,141.982648,12.0
40.453383,141.676286,8.0
38.422414,141.308286,15.0
39.649588,141.951,121.0
38.273194,141.020528,12.0
40.469472,141.648917,9.0
38.1485,140.901278,8.0
38.0559,140.919167,15.0
38.422611,141.342,6.0
38.357222,141.156361,8.0
38.438778,141.279528,8.0
38.432667,141.306639,12.0
38.180917,140.956972,10.0
37.971436,140.883122,6.0
38.392825,141.100651,9.0
38.428278,141.346129,9.0
38.235583,140.930667,7.0
38.2177,140.932833,7.0
38.24115,140.935833,8.0
38.239361,140.953333,7.0
38.272444,140.975056,10.0
38.276639,140.981056,11.0
38.378528,141.078917,5.0
38.373,141.140694,14.0
38.426389,141.218389,7.0
38.483028,141.293944,10.0
38.441639,141.330611,18.0
38.453917,141.348194,8.0
40.680194,141.431194,19.0
38.438417,141.437528,28.0
38.439167,141.438556,20.0
38.446278,141.438639,29.0
38.446056,141.438694,29.0
38.446944,141.43925,23.0
38.447,141.440444,15.0
38.445233,141.442764,19.0
38.443511,141.444108,19.0
38.4426,141.444231,20.0
38.444269,141.444347,11.0
38.437194,141.454833,16.0
38.474378,141.295066,9.0
38.463257,141.282299,9.0
38.477954,141.292654,12.0
38.131377,140.883406,8.0
38.467161,141.290987,9.0
38.437233,141.397977,6.0
38.465584,141.291587,8.0
38.445496,141.20627,10.0
38.444253,141.273318,7.0
38.143056,140.884082,8.0
38.446311,141.196824,11.0
38.149758,140.887321,7.0
38.447341,141.235342,7.0
43.012217,145.005967,9.0
43.036792,144.847922,7.0
42.983713,144.382094,9.0
38.405583,141.183222,7.0
42.110197,140.594382,7.0
41.755309,140.721994,3.0
42.466354,140.857987,5.0
38.293559,140.985238,9.0
42.252539,140.287206,9.0
38.371389,141.060814,23.0
42.0623,143.067783,4.0
42.993945,144.365005,8.0
37.82349,140.962396,6.0
43.668013,145.128108,7.0
38.426777,141.292199,10.0
42.525632,141.320762,0.0
42.528686,140.396139,10.0
43.077438,145.125515,5.0
40.190833,141.782806,7.0
35.930583,140.695861,0.0
42.582276,140.711725,9.0
40.201194,141.790194,7.0
35.698478,140.848333,8.0
36.620889,140.686389,9.0
36.718056,140.726528,8.0
36.657472,140.710222,9.0
36.938556,140.915972,27.0
40.176833,141.765056,10.0
36.664556,140.714694,12.0
38.351611,141.157139,7.0
38.366861,141.15775,7.0
40.193667,141.753417,9.0
39.479462,142.001689,16.0
38.083194,140.925194,8.0
38.558056,141.424833,9.0
38.844639,141.615139,9.0
38.130333,140.905,9.0
38.251972,140.990333,6.0
37.907556,140.900917,21.0
38.838361,141.587,8.0
38.013333,140.877111,11.0
40.753983,141.413939,9.0
38.430972,141.26575,10.0
38.296655,141.052505,8.0
38.11575,140.892722,7.0
38.1305,140.924833,7.0
40.503972,141.61675,12.0
38.422167,141.270611,7.0
38.2015,140.959472,6.0
38.060567,140.902131,10.0
42.581897,140.710436,7.0
38.058,140.913139,7.0
38.231806,140.99025,10.0
40.722642,141.420228,12.0
38.094111,140.912944,7.0
39.442639,141.940944,9.0
38.137518,140.882684,7.0
38.061822,140.877968,10.0
38.432689,141.224533,7.0
38.128429,140.883053,7.0
38.432267,141.357261,8.0
38.441865,141.260318,6.0
38.060156,140.901875,8.0
38.080687,140.888481,8.0
38.447351,141.263055,7.0
38.054164,140.873834,7.0
43.150465,145.142554,6.0
38.147302,140.884729,7.0
38.191674,140.931223,8.0
38.119482,140.880636,8.0
38.442518,141.279663,7.0
38.44306,141.278425,8.0
42.220694,142.629889,3.0
38.446395,141.223253,7.0
38.046578,140.865705,8.0
42.524252,140.38815,10.0
38.450299,141.292489,6.0
38.189261,140.927463,7.0
38.189858,140.925618,7.0
37.842465,140.923703,6.0
38.450351,141.293856,6.0
42.395337,142.261084,5.0
42.72656,143.701498,5.0
37.994342,140.877075,8.0
38.213254,140.935508,7.0
38.020449,140.871282,12.0
42.114623,140.546124,7.0
37.741141,140.974733,7.0
36.886917,140.791331,7.0
42.21552,140.384248,10.0
42.192745,140.425307,4.0
42.191946,140.422303,5.0
42.608421,141.828779,8.0
41.367556,141.228,16.0
43.341299,145.587015,6.0
40.636269,141.448258,8.0
38.411278,141.364028,7.0
40.640083,141.443778,10.0
39.077861,141.72525,8.0
36.308003,140.569092,7.0
36.383027,140.62518,6.0
40.404111,141.719806,11.0
39.038417,141.720694,6.0
38.3705,141.161972,8.0
36.185348,140.57117,10.0
36.838667,140.797889,13.0
39.444444,142.006889,12.0
40.351194,141.7645,0.0
38.001694,140.880222,7.0
40.315528,141.781028,8.0
39.344361,141.910917,20.0
38.910156,141.582717,6.0
36.91375,140.826111,8.0
39.052556,141.7205,10.0
39.274361,141.894194,26.0
38.464172,141.476311,5.0
39.354,141.905806,9.0
37.100917,140.987583,12.0
40.355936,141.753606,11.0
38.89815,141.656733,28.0
39.3385,141.898,8.0
39.0615,141.715306,11.0
38.959333,141.693,12.0
39.020944,141.750944,14.0
38.636433,141.510517,5.0
36.936444,140.915194,10.0
39.353667,141.908583,6.0
39.354278,141.907861,5.0
38.638767,141.455917,6.0
35.80851,140.785056,10.0
36.240362,140.560721,8.0
35.83853,140.761453,8.0
36.338306,140.585194,5.0
36.84975,140.795778,9.0
36.716528,140.724139,11.0
36.697222,140.716194,6.0
36.064472,140.618306,10.0
36.716167,140.723583,12.0
36.339757,140.597708,6.0
36.69025,140.712917,8.0
36.494583,140.611194,9.0
36.290734,140.559024,9.0
36.75705,140.734817,9.0
35.577889,140.489083,6.0
35.700972,140.692667,6.0
35.694375,140.734711,7.0
35.694362,140.734631,7.0
35.697219,140.8509,5.0
35.693833,140.726394,5.0
35.588414,140.501969,6.0
34.903167,139.889972,6.0
35.700333,140.692417,6.0
35.277833,139.851558,7.0
35.69823,140.847968,7.0
35.644861,140.580111,8.0
35.645944,140.580194,7.0
35.695328,140.725067,6.0
35.735452,140.829109,0.0
35.735619,140.830222,0.0
35.701694,140.693083,10.0
35.692358,140.729262,6.0
35.690833,139.985194,5.0
35.692444,140.728731,5.0
35.121778,140.235611,4.0
35.218747,139.866583,3.0
35.450444,140.405611,6.0
34.985639,139.971111,0.0
35.702111,140.706028,6.0
35.690306,139.983889,8.0
35.692772,140.738358,8.0
35.595639,140.507919,6.0
35.313361,139.786028,4.0
35.70575,140.843167,7.0
35.208361,140.392222,8.0
35.219611,139.865583,0.0
35.701528,140.845528,10.0
35.499661,140.428786,7.0
35.453572,140.396883,11.0
35.302083,139.823472,0.0
35.672056,139.78325,0.0
35.667694,139.781944,0.0
35.261444,139.734778,7.0
35.206278,139.608889,0.0
35.332722,139.623472,9.0
35.220472,139.713083,7.0
34.621728,138.210403,0.0
34.772656,139.041767,10.0
34.674583,138.945675,9.0
34.60975,138.217306,4.0
35.089444,139.077278,8.0
34.428617,136.880375,7.0
34.427503,136.875275,11.0
34.12,136.258611,0.0
34.125278,136.265833,0.0
34.544564,136.706461,0.0
34.434458,136.895931,6.0
34.435611,136.890758,6.0
33.637906,135.393403,0.0
33.696731,135.387453,4.0
33.759997,135.324447,6.0
33.683611,135.377778,13.0
33.558611,135.894722,5.0
33.846513,134.622038,10.0
34.078685,134.549051,9.0
33.872222,134.636667,6.0
33.845413,134.623041,10.0
33.592482,134.360329,4.0
33.885304,134.669275,0.0
33.389722,133.295278,4.0
33.39,133.294444,7.0
32.7875,132.867778,2.0
32.759722,132.814444,0.0
33.392778,133.303611,12.0
31.476139,131.108694,2.0
42.0194,143.1417,2.0
42.953266,144.086451,6.0
42.041667,143.293667,5.0
42.807267,143.8201,4.0
42.548705,141.939656,4.0
42.683306,143.645248,8.0
42.21794,140.391949,7.0
42.161078,142.773596,5.0
41.966224,143.188227,3.0
43.342382,145.585731,6.0
42.585194,140.64125,6.0
43.169093,145.277369,10.0
42.371,140.918278,7.0
41.772477,140.724064,8.0
42.156813,140.47865,5.0
42.994222,144.363556,11.0
42.1895,140.430306,5.0
42.162944,142.772917,5.0
41.993004,143.161633,0.0
42.623472,141.732972,3.0
42.677444,143.637889,8.0
42.967621,144.392806,6.0
42.677559,143.637894,8.0
42.309075,140.973029,7.0
42.009543,143.150057,4.0
42.166417,142.768694,5.0
42.378796,140.290527,9.0
42.438417,140.330667,0.0
42.240738,140.298073,9.0
42.98537,140.50853,5.0
42.419625,143.391047,8.0
42.330683,142.365017,4.0
42.04464,143.102744,5.0
42.132717,142.87535,4.0
42.464448,140.858056,0.0
42.418158,140.898163,0.0
42.553936,140.754576,4.0
42.099658,142.985405,0.0
42.223333,143.320194,4.0
42.043573,143.296474,2.0
42.965786,144.393908,7.0
43.032765,144.844095,5.0
43.386389,145.786278,4.0
42.19998,142.660605,5.0
42.335,141.026222,8.0
42.467192,140.859696,8.0
42.996242,144.870239,3.0
43.193485,145.414048,6.0
42.309297,140.973008,7.0
34.640333,135.405833,5.0
34.617608,135.458664,9.0
34.658083,135.432778,0.0
34.634833,135.401,9.0
34.621611,135.450361,9.0
38.9892,141.738267,6.0
36.31275,140.560944,7.0
35.697194,140.726444,9.0
42.981679,144.38265,6.0
40.527144,141.535478,7.0
37.93225,140.915972,7.0
38.332167,141.476056,18.0
38.265494,141.027728,3.0
