@relation 'tsunami_train-weka.filters.unsupervised.attribute.NumericToNominal-R13,15,17,19-weka.filters.unsupervised.attribute.Remove-R1-3,5-12,14,17-20'

@attribute distFromSource numeric
@attribute regionCode {30,40,50,60,71,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89}
@attribute sourceCauseCode {0,1,3,4,5,6,9}
@attribute sourceEqMagnitude numeric
@attribute eqMagMb numeric
@attribute eqMagMs numeric
@attribute intensity numeric
@attribute eqDepth numeric
@attribute elevation numeric
@attribute logrunupHt {m,s,l}

@data
101.963688,85,1,9.1,7.2,8.3,8.530885,29,7,m
268.015245,85,1,8.4,6.88237,8.5,8.530885,15,0,l
153.813224,85,1,9.1,7.2,8.3,8.530885,29,19,l
664.923425,60,1,9.1,7,8.8,8.530885,30,8,m
200.296966,85,1,9.1,7.2,8.3,8.530885,29,10,m
68.704173,86,1,9,6.88237,8.5,7,22,11,l
1.395288,89,1,7.5,6.88237,7.5,8,30,119,m
334.320667,73,1,7.8,6.88237,7.3,7,22,5,s
129.715359,85,1,9.1,7.2,8.3,8.530885,29,7,m
6239.158267,80,1,9.1,7.2,8.3,8.530885,29,12,m
190.687198,60,1,8.6,7.2,8.4,8.530885,30,4,s
491.795159,85,1,9.1,7.2,8.3,8.530885,29,10,s
6146.451061,60,1,9.1,7,8.8,8.530885,30,0,m
13301.95812,89,1,9.1,7.2,8.3,8.530885,29,0,m
5291.860001,88,1,8.8,8.2,8.6,9,20,5,s
110.97899,85,1,9.1,7.2,8.3,8.530885,29,11,s
11190.63198,88,1,9.5,6.88237,8.5,12,33,142,s
148.570673,85,1,7.8,6.8,7.7,8,24,0,s
431.59652,85,1,7.7,6.6,7.6,8,17,15,s
182.353333,89,1,8.3,6.88237,8.009683,9,22,12,m
7792.974162,88,1,8.3,7.3,8.1,9,14,0,s
803.427485,85,3,7.5,6.9,7.2,9,10,17,s
3711.204439,89,1,8.8,7.2,8.5,9,22,0,s
116.227606,89,1,8.8,7.2,8.5,9,22,0,m
75.001464,85,1,8.3,6.9,8.1,8.530885,27,9,m
3806.057197,80,3,8.6,6.88237,7.3,6,15,9,l
6126.692196,89,1,8.2,6.88237,8.009683,9,47,0,s
2498.773249,60,1,9.1,7,8.8,8.530885,30,7,m
120.302069,85,1,9.1,7.2,8.3,8.530885,29,11,m
2955.832113,88,3,8.6,6.88237,7.3,6,15,6,m
4836.706013,80,1,7.9,6.3,7.9,6,48,0,s
1845.688698,60,1,9.1,7,8.8,8.530885,30,7,m
3682.024685,80,1,8.6,6.88237,9.1,8.530885,33,12,m
114.412921,85,1,9.1,7.2,8.3,8.530885,29,8,s
923.214536,81,1,7.2,6.88237,8.009683,8.530885,34,3,s
451.569728,85,1,9.1,7.2,8.3,8.530885,29,5,m
615.580111,85,1,9.1,7.2,8.3,8.530885,29,0,m
6244.638631,80,1,8.2,6.88237,8.009683,6,7,11,s
106.579013,85,1,9.1,7.2,8.3,8.530885,29,7,l
11.865135,50,1,6.6,6.88237,8.009683,7,7,5,s
4780.274525,85,1,7.9,6.88237,7.9,9,47,0,s
118.416861,85,1,9.1,7.2,8.3,8.530885,29,14,m
113.423789,85,1,9.1,7.2,8.3,8.530885,29,9,l
507.081086,85,1,7.7,6.5,7.7,8,48,0,s
44.681163,82,1,8.1,6.8,7.9,8.530885,24,7,m
118.140539,85,1,9.1,7.2,8.3,8.530885,29,9,l
9969.714944,88,1,7.9,6.4,7.4,8,24,0,s
39.099846,82,1,8.1,6.8,7.9,8.530885,24,7,m
46.489567,60,1,7.8,6.5,7.3,8.530885,20,12,s
290.471722,82,1,8,6,8.2,8.530885,17,42,m
43.034711,50,1,6.7,6.88237,6.7,10,26.742663,12,m
14.544683,84,1,7.1,6.1,7.1,8.530885,32,0,m
10543.1687,81,1,8.5,6.88237,8.5,11,25,106,s
10659.84964,81,1,8,6.7,7.9,8,39,7,s
7609.256604,88,1,8.3,6.88237,8.009683,10,40,7,s
307.302339,85,1,7.3,6.4,7.3,8.530885,32,26,s
283.471338,85,1,7.8,6.4,7.5,9,27,6,s
1027.058703,85,1,8.5,7.7,8.1,9,13,0,s
147.960746,85,1,8.2,6.88237,8.009683,6,7,0,m
475.338548,85,1,9.1,7.2,8.3,8.530885,29,16,m
98.56747,85,1,8.3,6.9,8.1,8.530885,27,9,m
16905.56876,85,1,8.4,6.7,8.2,8,33,91,s
497.959502,85,1,7.6,6.5,7.6,6,33,0,s
195.412059,81,1,8.1,7.1,8.1,8.530885,18,0,m
3803.650063,80,3,8.6,6.88237,7.3,6,15,0,m
37.671676,82,1,7.9,6.6,7.9,8,49,0,s
159.987201,89,1,7.5,5.8,6.6,4,10,9,m
34.509942,50,3,7.7,6.88237,7.8,9,20,71,m
16.67207,50,1,7,6.88237,8.009683,8,21,4,m
3945.86107,80,1,8.6,6.88237,9.1,8.530885,33,135,l
15799.27416,85,1,8.4,6.7,8.2,8,33,0,s
4610.733096,85,3,8.2,6.5,8.1,9,33,0,s
1962.33428,60,1,9.1,7,8.8,8.530885,30,8,m
151.653995,60,1,9.1,7,8.8,8.530885,30,8,l
218.051913,85,1,7.7,6.88237,7.7,8.530885,26.742663,0,m
14351.30189,89,1,8.8,7,8,8,35,13,s
422.467467,85,1,7.1,6.4,6.9,8.530885,28,0,s
10836.11135,80,1,9.5,6.88237,8.5,12,33,0,m
16988.629,85,1,9.5,6.88237,8.5,12,33,80,m
153.022039,85,1,9.1,7.2,8.3,8.530885,29,0,l
3875.886257,80,1,8.6,6.88237,9.1,8.530885,33,0,m
120.325866,85,1,9.1,7.2,8.3,8.530885,29,8,l
121.685984,85,1,9.1,7.2,8.3,8.530885,29,7,m
17173.51039,85,1,9.5,6.88237,8.5,12,33,0,m
44.709275,82,1,8.1,6.8,7.9,8.530885,24,16,m
134.400763,85,1,8.3,6.9,8.1,8.530885,27,6,s
17323.59988,85,1,9.5,6.88237,8.5,12,33,0,l
9699.203774,89,1,8.1,6.88237,8.009683,9,19,15,s
216.307773,85,1,9.1,7.2,8.3,8.530885,29,9,l
3833.572902,88,1,7.5,6.5,7.6,8,24,0,s
9545.390157,81,1,9.1,7.2,8.3,8.530885,29,38,m
17868.41605,85,1,8.3,6.88237,8.009683,9,22,0,s
126.687038,85,1,7.5,6.88237,7.5,8.530885,20,8,s
48.226852,83,1,6.6,6.4,6.6,6,33,190,s
2210.139157,60,1,8.6,7.4,8.5,8.530885,20,10,s
229.653659,85,1,7.2,6.7,7,8.530885,14,95,s
1828.961041,60,1,9.1,7,8.8,8.530885,30,5,s
15564.49499,89,1,9,6.88237,8.5,7,22,0,m
37.258977,89,1,8.3,6.88237,8.009683,9,22,7,l
16977.463,85,1,9.5,6.88237,8.5,12,33,26,m
1771.661647,81,1,7.7,6.88237,8.009683,7,10,23.263212,s
14996.56416,85,1,8.1,6.88237,7.5,9,38,45,s
306.197376,85,1,9.1,7.2,8.3,8.530885,29,9,s
69.569117,83,3,7.5,6.88237,8.009683,9,20,10,m
107.395472,85,1,7.7,6.6,7.6,8,17,0,m
4062.484533,81,1,7.6,7,7.6,8.530885,34,0,s
209.541877,85,1,6.6,5.8,6.4,8.530885,28,100,s
1623.960378,60,1,9.1,7,8.8,8.530885,30,13,m
88.311912,85,1,9.1,7.2,8.3,8.530885,29,20,l
11.713067,87,3,7.8,6.88237,7.9,11,35,26,s
9057.896172,81,1,9.1,7,8.8,8.530885,30,24,s
20.597901,85,1,7.9,6.88237,7.9,8.530885,35,10,m
185.278123,89,1,8.3,6.88237,8.009683,9,22,7,m
17021.71842,85,1,9.5,6.88237,8.5,12,33,5,m
337.503619,85,1,7.5,6.88237,7.5,8.530885,0,0,s
170.221849,88,1,8.1,6.88237,8.2,10,35,9,l
161.731441,85,1,8.2,6.88237,8.009683,6,7,57,m
120.031612,85,1,9.1,7.2,8.3,8.530885,29,11,s
234.332146,60,3,8,7.7,8,10,15,6,m
18102.31147,84,1,9.5,6.88237,8.5,12,33,9,s
200.833518,88,1,7.6,5.4,7.7,8.530885,30,7,l
151.561335,85,1,9.1,7.2,8.3,8.530885,29,16,l
181.893346,89,1,8.3,6.88237,8.009683,9,22,0,m
55.975559,85,1,6.2,5.8,6.2,8,15,0,s
149.776038,85,1,9.1,7.2,8.3,8.530885,29,19,l
108.359856,85,1,9.1,7.2,8.3,8.530885,29,4,m
68.428415,82,1,7.6,6.5,7.8,8.530885,13,9,m
82.368906,85,1,7.8,6.8,7.7,8,24,5,l
55.216448,85,1,8.1,6.88237,8.3,9,45,0,m
219.724745,86,1,7.5,6.88237,8.009683,6,57,7,s
712.061014,85,1,7.8,6.8,7.7,8,24,0,s
49.443851,82,1,8.1,6.8,7.9,8.530885,24,21,l
10608.22859,88,1,9.5,6.88237,8.5,12,33,9,s
183.208413,89,1,8.3,6.88237,8.009683,9,22,10,s
6137.55087,80,1,9.1,7.2,8.3,8.530885,29,0,m
69.642779,83,3,7.5,6.88237,8.009683,9,20,12,m
17070.41029,85,1,9.5,6.88237,8.5,12,33,0,m
82.442502,85,1,9.1,7.2,8.3,8.530885,29,18,l
6385.379164,60,1,9.1,7,8.8,8.530885,30,18,m
429.084419,85,1,8.1,6.88237,8.3,9,45,37,m
47.043372,74,1,7.3,6.88237,8.009683,10,33,6,m
1807.945512,60,1,9.1,7,8.8,8.530885,30,10,m
94.275153,89,1,8.2,6.88237,8.009683,8,25,14,m
121.552418,85,1,9.1,7.2,8.3,8.530885,29,7,l
128.167151,85,1,9.1,7.2,8.3,8.530885,29,7,m
562.040334,85,1,7.6,6.1,8,8.530885,48,12,s
3805.038128,85,3,8.2,6.5,8.1,9,33,0,s
3482.638034,80,3,8.6,6.88237,7.3,6,15,0,l
5302.310934,60,1,8.4,6.9,8.5,8.530885,34,2,s
135.204154,85,1,9.1,7.2,8.3,8.530885,29,12,l
749.067545,81,1,8,7.2,7.8,7,55,0,s
109.223039,86,1,8.3,6.5,7.8,8.530885,10,0,l
620.912973,85,1,6.9,6.7,6.9,8.530885,10,31,s
167.909915,85,1,7,6.88237,7,8.530885,34,13,s
303.051077,81,1,8.1,7.1,8.1,8.530885,18,12,l
8071.871518,88,1,8.8,7,8,8,35,0,s
169.265737,50,3,7,6.88237,7.2,11,40,0,m
4558.373351,60,1,9.1,7,8.8,8.530885,30,13,m
13310.43166,89,1,9.1,7.2,8.3,8.530885,29,0,m
44.209892,85,1,8.3,6.88237,8.1,8.530885,15,61,m
94.447071,85,1,7,6.88237,8.009683,8.530885,60,6,s
2298.295214,88,1,8.2,8.2,8.3,6,25,12,s
710.06622,85,1,8.3,6.5,7.8,8.530885,10,0,s
134.894995,85,1,9.1,7.2,8.3,8.530885,29,10,l
1252.123859,89,1,9.5,6.88237,8.5,12,33,0,m
644.316825,60,1,9.1,7,8.8,8.530885,30,7,l
450.107083,85,1,7.4,6.2,7.1,8.530885,10,0,s
1093.989154,50,1,7.8,6.7,7.9,6,33,0,s
1735.899643,60,1,9.1,7,8.8,8.530885,30,0,m
195.112789,88,1,7,6.6,7,6,10,0,s
464.748738,85,1,8.4,6.88237,8.5,8.530885,15,0,s
44.715436,83,3,7.5,6.88237,8.009683,9,20,5,s
707.478625,85,1,6.9,6.88237,8.009683,8,9,3,s
14265.6563,89,1,8.8,7,8,8,35,0,s
1113.391073,81,1,8.1,6.88237,8.009683,9,19,13,s
10496.84708,81,1,8.2,6.88237,8.009683,8,25,0,s
166.524496,85,1,6.5,6.88237,8.009683,5,20,69,s
16149.10546,85,1,8.4,6.7,8.2,8,33,100,s
1082.5896,87,1,7.9,6.7,7.6,6,10,23.263212,s
17303.57802,85,1,8.3,6.88237,8.3,11,40,602,m
51.12183,85,3,7.5,6.9,7.2,9,10,6,l
17493.85448,85,1,9.5,6.88237,8.5,12,33,111,s
5000.374549,60,1,9.1,7,8.8,8.530885,30,11,m
72.727869,60,1,7.8,6.5,7.3,8.530885,20,16,l
258.820473,60,1,9.1,7,8.8,8.530885,30,9,l
231.788173,82,1,7.6,6.88237,7.6,8,45,17,s
3633.807029,80,3,8.6,6.88237,7.3,6,15,22,s
1274.114428,85,1,8.2,6.88237,8.009683,6,7,0,s
8481.810957,80,1,8.8,8.2,8.6,9,20,11,m
268.956426,89,1,9.5,6.88237,8.5,12,33,0,l
14473.39702,89,1,8.2,6.88237,7.8,9,30,0,s
7970.703152,81,1,7.7,6.5,7.5,8.530885,14,5,s
2192.067632,60,1,9.1,7,8.8,8.530885,30,15,m
104.760507,85,1,9.1,7.2,8.3,8.530885,29,8,m
10654.47542,80,1,9.5,6.88237,8.5,12,33,138,m
5931.588165,80,1,9.1,7.2,8.3,8.530885,29,16,l
45.49297,85,1,7.4,6.88237,7.4,8.530885,26.742663,11,m
10804.91631,80,1,9.5,6.88237,8.5,12,33,0,m
182.499092,89,1,8.3,6.88237,8.009683,9,22,15,s
107.522576,85,1,9.1,7.2,8.3,8.530885,29,5,m
136.136474,85,1,9.1,7.2,8.3,8.530885,29,17,l
103.175514,85,1,9.1,7.2,8.3,8.530885,29,7,m
231.455141,60,1,9.1,7,8.8,8.530885,30,4,m
66.52038,89,1,6.7,6.88237,8.009683,7,20,13,s
114.002118,85,1,9.1,7.2,8.3,8.530885,29,11,l
4565.985182,80,3,9.2,6.88237,8.4,10,25,0,m
423.348525,85,1,9.1,7.2,8.3,8.530885,29,3,m
420.561574,85,1,7,6.88237,7,8.530885,34,72,s
130.265071,85,1,6.9,6.4,6.9,8.530885,33,0,s
79.165387,60,1,7.8,6.5,7.3,8.530885,20,6,m
181.549419,89,1,8.3,6.88237,8.009683,9,22,19,m
208.973487,85,1,8.2,6.88237,8.009683,6,7,186,m
433.794769,85,1,8.3,6.88237,8.3,8.530885,26.742663,0,m
839.285634,85,0,8.30368,4.9,8.009683,8.530885,10,0,s
38.859224,60,1,7.8,6.5,7.3,8.530885,20,9,s
15.941502,85,1,7.9,6.88237,7.9,8.530885,35,8,s
259.481326,60,1,9.1,7,8.8,8.530885,30,11,l
122.805813,85,1,9.1,7.2,8.3,8.530885,29,8,s
1647.288484,60,1,9.1,7,8.8,8.530885,30,11,s
389.961341,85,1,7.3,6.4,7.3,8.530885,32,0,s
128.771253,50,3,7.7,6.88237,7.8,9,20,8,m
264.47373,60,1,9.1,7,8.8,8.530885,30,7,l
3070.662484,60,1,9.1,7,8.8,8.530885,30,0,m
259.967273,60,1,9.1,7,8.8,8.530885,30,7,l
181.576554,89,1,8.3,6.88237,8.009683,9,22,16,m
50.811317,85,3,7.5,6.9,7.2,9,10,6,m
15114.86074,85,1,8.1,6.88237,7.5,9,38,0,s
181.757516,89,1,8.3,6.88237,8.009683,9,22,20,l
53.171084,85,1,6.6,6.2,6.6,5,14,7,s
47.132616,89,1,8.3,6.88237,8.009683,9,22,20,l
277.659256,60,1,7.7,6.1,7.2,8.530885,20,11,m
2015.388287,60,1,9.1,7,8.8,8.530885,30,11,l
314.257669,89,1,7.6,6.88237,8.009683,7,38,0,s
4723.043758,85,1,8,6.4,7.7,6,19,0,s
267.055706,85,1,7.2,6.88237,8.009683,8.530885,10,0,s
16990.18136,85,1,9.5,6.88237,8.5,12,33,74,m
55.350809,50,1,7,6.88237,8.009683,8,21,14,s
289.762951,85,1,8.4,6.88237,8.5,8.530885,15,0,s
816.180734,81,1,8,7.2,7.8,7,55,0,s
356.588403,60,1,9.1,7,8.8,8.530885,30,4,s
2036.592123,60,1,9.1,7,8.8,8.530885,30,6,m
1256.776098,85,0,8.30368,4.9,8.009683,8.530885,10,87,s
748.90781,85,1,7.8,6.8,7.7,8,24,0,s
83.149012,85,1,9.1,7.2,8.3,8.530885,29,12,l
45.110302,82,1,8.1,6.8,7.9,8.530885,24,12,m
1597.113312,82,1,7.1,6.5,7,8.530885,34,0,s
9787.101162,81,1,8.5,6.88237,8.3,11,70,0,s
546.180913,85,1,7.7,6.6,7.6,8,17,0,s
98.135981,82,1,8.1,6.8,7.9,8.530885,24,9,m
201.923652,81,1,8.1,7.1,8.1,8.530885,18,15,m
745.06956,85,1,9.1,7.2,8.3,8.530885,29,9,s
130.67283,87,1,7.8,6.88237,8.009683,8,28,15,s
16750.51076,85,1,9.5,6.88237,8.5,12,33,21,m
496.008542,85,1,7.5,6.88237,8.009683,5,40,9,s
74.264848,60,1,7.8,6.5,7.3,8.530885,20,8,m
22.737657,85,3,7.5,6.9,7.2,9,10,13,s
146.925317,85,1,9.1,7.2,8.3,8.530885,29,13,l
233.098093,85,1,9.1,7.2,8.3,8.530885,29,12,l
380.617649,85,1,9.1,7.2,8.3,8.530885,29,0,s
1956.167988,85,1,9,6.88237,8.5,7,22,0,m
261.561444,85,1,8.1,6.88237,8.3,9,45,7,s
186.043224,81,1,8.1,7.1,8.1,8.530885,18,6,l
45.215783,89,1,8,6.7,7.9,8,39,16,m
45.823342,89,1,8.8,7.2,8.5,9,22,7,l
197.960749,85,1,9.1,7.2,8.3,8.530885,29,5,m
231.456179,60,1,9.1,7,8.8,8.530885,30,6,m
38.336207,89,1,8.8,7.2,8.5,9,22,43,l
176.503389,85,1,9.1,7.2,8.3,8.530885,29,10,l
236.09429,86,1,7,6.88237,8.009683,8.530885,29,27,s
6084.797614,80,1,8.8,7.2,8.5,9,22,23.263212,s
6552.610098,81,1,9.1,7.2,8.3,8.530885,29,0,s
68.456605,83,3,7.5,6.88237,8.009683,9,20,11,m
4056.506249,80,1,7.9,6.88237,8.009683,4,14,11,s
2454.723648,88,3,9.2,6.88237,8.4,10,25,0,m
171.678455,81,3,7.2,6.6,7.5,8.530885,28,0,s
167.561032,85,1,7.5,6.88237,7.5,9,10,45,m
182.960751,89,1,8.3,6.88237,8.009683,9,22,19,m
93.469725,85,1,9.1,7.2,8.3,8.530885,29,4,m
26.122142,84,1,6.6,6.2,6.6,7,26,67,m
2725.499726,85,1,7.5,6.88237,8.009683,5,40,647,s
895.618438,60,1,9.1,7,8.8,8.530885,30,0,l
60.757179,82,1,8.1,6.8,7.9,8.530885,24,18,l
902.315382,85,1,7.4,6.3,7.2,10,56,0,s
7629.217445,85,1,8.1,6.88237,8.009683,9,19,0,s
134.927043,85,3,7.5,6.9,7.2,9,10,39,s
182.322007,89,1,8.3,6.88237,8.009683,9,22,5,m
127.596414,85,1,9.1,7.2,8.3,8.530885,29,7,m
1310.682059,85,1,7.7,6.5,7.7,8,48,67,s
2725.499726,89,1,8.2,6.88237,8.4,11,25,647,s
3314.3565,84,3,8.2,6.5,8.1,9,33,12,s
63.572656,85,3,7.5,6.9,7.2,9,10,7,m
40.217526,89,1,8,6.7,7.9,8,39,17,m
6273.117436,60,1,8.6,7.2,8.4,8.530885,30,4,s
158.818561,74,1,7.3,6.88237,8.009683,10,33,395,l
9549.95363,81,1,9.1,7.2,8.3,8.530885,29,6,m
14528.4151,88,1,9.1,7,8.8,8.530885,30,0,s
15.651387,50,1,7.3,6.88237,7.1,10,60,13,l
1971.740514,89,1,8.8,7.2,8.5,9,22,8,s
91.212923,85,1,9.1,7.2,8.3,8.530885,29,9,l
232.072218,85,1,8.2,6.88237,8.009683,6,7,215,s
5989.061678,88,1,9,6.88237,8.5,7,22,0,s
98.56747,85,1,8.3,6.9,8.1,8.530885,27,9,m
266.731028,85,1,6.7,6.88237,8.009683,8.530885,10,26,s
136.49174,85,1,8.3,6.88237,8.1,8.530885,15,0,m
712.272463,85,1,8.4,6.88237,8.5,8.530885,15,0,s
206.357487,81,1,8.1,7.1,8.1,8.530885,18,22,m
118.48383,88,1,7.6,5.4,7.7,8.530885,30,8,m
3563.435767,80,1,8.6,6.88237,9.1,8.530885,33,5,m
403.286822,60,3,8,7.7,8,10,15,4,s
9187.685168,81,1,8.8,7.2,8.5,9,22,0,s
11427.72195,88,1,8.8,7.2,8.5,9,22,0,s
62.23433,82,1,7,6.4,7.1,8.530885,28,0,s
98.636874,86,1,8.3,6.5,7.8,8.530885,10,0,l
12765.795,87,1,8.8,7.2,8.5,9,22,0,s
72.330673,85,1,8.3,6.9,8.1,8.530885,27,5,m
205.99906,85,1,9.1,7.2,8.3,8.530885,29,8,m
78.472396,85,1,8.3,6.88237,8.1,8.530885,15,7,m
192.772566,85,1,9.1,7.2,8.3,8.530885,29,10,l
479.428688,81,1,7.8,6.5,7.7,8.530885,12,23.263212,s
14961.89032,89,1,9,6.88237,8.5,7,22,0,m
18.992643,81,1,8,6.88237,8,8.530885,33,74,m
7795.54397,88,1,8.1,7.1,8.1,8.530885,18,33,s
8542.985263,81,1,9.1,7.2,8.3,8.530885,29,8,s
13169.06559,89,1,9.1,7.2,8.3,8.530885,29,0,m
89.115395,85,1,9.1,7.2,8.3,8.530885,29,11,s
103.065387,85,1,9.1,7.2,8.3,8.530885,29,10,l
252.13195,85,1,9.1,7.2,8.3,8.530885,29,9,l
90.51308,85,1,7.8,6.8,7.7,8,24,7,s
2888.390341,85,1,8.8,7,8,8,35,15,s
580.111685,87,1,7.9,6.6,7.6,6,33,68,s
181.458206,89,1,8.3,6.88237,8.009683,9,22,20,s
1727.017799,60,1,9.1,7,8.8,8.530885,30,0,l
222.887508,85,1,6.6,6.88237,8.009683,8.530885,60,0,s
125.350587,85,1,9.1,7.2,8.3,8.530885,29,10,m
657.225302,81,1,8.1,7.1,8.1,8.530885,18,4,m
323.956715,85,1,7.1,6.88237,7,8.530885,48,0,s
134.734136,85,1,9.1,7.2,8.3,8.530885,29,8,m
9005.446867,88,1,8.8,7,8,8,35,0,s
127.676618,85,1,9.1,7.2,8.3,8.530885,29,11,l
852.172885,81,1,7.4,6.88237,8.009683,8.530885,10,8,s
12402.56741,89,1,8.6,6.88237,9.1,8.530885,33,9,s
4436.304368,80,3,9.2,6.88237,8.4,10,25,0,m
8750.929502,88,1,7.2,7.2,7.2,4,65,0,s
5629.67806,60,1,9.1,7,8.8,8.530885,30,6,s
1400.745613,85,1,7.2,6,7.2,8.530885,44,11,s
28.519337,81,3,6.4,6.88237,6.8,8.530885,33,11,m
130.947855,85,1,9.1,7.2,8.3,8.530885,29,6,m
10705.89626,89,1,8.6,6.88237,9.1,8.530885,33,7,s
260.77429,85,1,9.1,7.2,8.3,8.530885,29,9,l
99.007113,86,1,8.3,6.5,7.8,8.530885,10,6,l
302.028378,89,1,8.8,7.2,8.5,9,22,85,l
181.566686,89,1,8.3,6.88237,8.009683,9,22,12,m
5422.522232,60,1,9.1,7,8.8,8.530885,30,0,m
41.215457,40,1,5.1,6.88237,5.1,8.530885,7,8,s
15285.42527,71,1,9.1,7,8.8,8.530885,30,9,s
654.279148,81,1,8.1,7.1,8.1,8.530885,18,0,m
853.048869,50,1,6.8,6.5,6.9,10,12,20,s
2037.426322,60,1,9.1,7,8.8,8.530885,30,0,l
134.705365,85,1,9.1,7.2,8.3,8.530885,29,8,m
2522.191449,60,1,9.1,7,8.8,8.530885,30,9,m
2433.396379,88,3,9.2,6.88237,8.4,10,25,0,m
323.934074,85,1,9.1,7.2,8.3,8.530885,29,5,l
10317.70437,81,1,8.3,6.88237,8.3,11,40,368,m
696.840526,85,1,7.7,6.6,7.6,8,17,0,s
189.638846,81,1,8.1,7.1,8.1,8.530885,18,10,l
153.958096,85,1,9.1,7.2,8.3,8.530885,29,0,l
96.683065,85,1,9.1,7.2,8.3,8.530885,29,22,l
181.249009,89,1,8.3,6.88237,8.009683,9,22,12,l
337.777903,85,1,7,6.3,7,5,41,0,s
38.047646,89,1,8.3,6.88237,8.009683,9,22,13,m
261.153935,60,1,9.1,7,8.8,8.530885,30,8,m
127.153259,89,1,7.5,5.8,6.6,4,10,9,s
131.501049,85,1,9.1,7.2,8.3,8.530885,29,8,m
4552.240708,60,1,9.1,7,8.8,8.530885,30,0,m
102.915511,85,1,9.1,7.2,8.3,8.530885,29,8,m
269.587176,85,1,9.1,7.2,8.3,8.530885,29,22,l
9403.248658,88,1,8.1,6.88237,8.009683,9,19,0,s
191.150427,60,1,7.7,6.1,7.2,8.530885,20,9,l
8260.237438,81,1,7.5,6.2,7.5,8.530885,43,0,s
1426.123956,81,1,7.5,6.88237,8.009683,8.530885,10,8,s
609.787534,85,1,7,5.8,7,8.530885,15,0,s
13302.22501,89,1,9.1,7.2,8.3,8.530885,29,8,m
129.658133,85,1,9.1,7.2,8.3,8.530885,29,8,m
181.559712,89,1,8.3,6.88237,8.009683,9,22,12,m
5419.97289,80,1,7.9,6.4,7.4,8,24,0,s
9751.790278,80,1,8.4,6.7,8.2,8,33,11,s
2354.847754,85,1,7.5,6.5,7.5,4,11,0,s
118.607515,85,1,7,6.2,7,8.530885,29,0,s
413.992801,85,1,7.5,6.88237,8.009683,5,40,43,s
5309.789146,80,1,9,6.88237,8.5,7,22,0,m
5545.494946,80,1,8.2,6.88237,7.8,9,30,0,s
7385.128655,81,1,8.8,7.2,8.5,9,22,0,m
2096.279573,88,1,7.6,6.88237,8.009683,8,33,12,s
9225.442703,88,1,8.2,7.6,7.9,8.530885,35,0,s
17205.95775,85,1,8,6.7,7.8,8,40,46,s
748.823486,71,1,7.7,6.88237,8.009683,8.530885,10,8,s
2133.780618,60,1,9.1,7,8.8,8.530885,30,3,m
122.860811,88,1,7.6,5.4,7.7,8.530885,30,10,l
745.003933,85,1,7.8,6.8,7.7,8,24,5,s
250.624512,85,1,6.6,5.8,6.4,8.530885,28,81,s
149.63723,85,1,8.2,6.88237,8.009683,6,7,0,m
2725.499726,85,1,8.3,6.88237,8.1,8.530885,15,647,m
782.024639,84,1,7.8,6.8,7.7,8,24,10,s
1041.712496,84,1,7.7,6.6,7.6,8,17,0,s
164.74147,86,1,8.3,6.5,7.8,8.530885,10,8,l
153.181602,89,1,8.8,7.2,8.5,9,22,24,m
152.838699,89,1,8.8,7.2,8.5,9,22,12,l
6083.006538,60,1,9.1,7,8.8,8.530885,30,0,m
4049.461237,80,1,7.9,6.88237,8.009683,6,109,0,s
93.477977,85,1,8.3,6.88237,8.1,8.530885,15,125,m
133.762357,85,1,9.1,7.2,8.3,8.530885,29,7,m
559.862944,60,1,9.1,7,8.8,8.530885,30,11,m
30.747768,50,1,7,6.88237,8.009683,8,21,6,s
642.702087,89,1,8.2,6.88237,8.009683,8,25,0,s
174.976452,81,1,8.1,7.1,8.1,8.530885,18,4,m
2261.137961,89,1,8.2,6.88237,8.009683,8,25,0,s
24.160367,50,1,7,6.88237,8.009683,8,21,7,s
134.018812,85,1,9.1,7.2,8.3,8.530885,29,9,m
3805.412492,80,3,8.6,6.88237,7.3,6,15,0,m
59.953269,80,3,7.7,6,7.2,9,2,8,l
1909.172486,85,1,9,6.88237,8.5,7,22,0,s
419.947748,89,1,7.7,6.7,7.4,8,40,8,s
287.950609,85,1,9.1,7.2,8.3,8.530885,29,10,l
2736.483682,88,3,9.2,6.88237,8.4,10,25,8,m
2517.428655,85,1,7.6,7.2,7.6,8.530885,28,0,s
5942.7446,80,1,9.1,7.2,8.3,8.530885,29,15,m
155.581576,88,1,8.6,6.88237,8.3,9,26.742663,85,m
31.079321,50,1,7,6.88237,8.009683,8,21,6,s
1286.74531,89,1,7.6,6.8,7.7,8.530885,35,15,s
182.784827,89,1,8.3,6.88237,8.009683,9,22,19,l
4930.911514,81,1,9,6.88237,8.5,7,22,0,s
130.499405,85,1,9.1,7.2,8.3,8.530885,29,6,l
16975.49894,85,1,9.5,6.88237,8.5,12,33,0,s
254.700999,85,1,8.4,6.88237,8.4,8.530885,26.742663,72,m
2110.523958,60,1,9.1,7,8.8,8.530885,30,10,l
556.514278,85,1,6.9,6.6,6.9,8.530885,48,0,s
72.265322,50,1,7,6.88237,8.009683,8,21,3,m
16931.06511,89,1,9.1,7.2,8.3,8.530885,29,0,s
3200.610148,85,1,8.8,7,8,8,35,0,s
7351.122692,81,1,8.8,7.2,8.5,9,22,0,m
3564.205614,88,3,9.2,6.88237,8.4,10,25,0,s
