area,causeCode,country,damageAmountOrder,damageAmountOrderTotal,damageMillionsDollars,damageMillionsDollarsTotal,day,deaths,deathsAmountOrder,deathsAmountOrderTotal,deathsTotal,earthquakeEventId,eqDepth,eqMagnitude,eventValidity,hour,housesDamaged,housesDamagedAmountOrder,housesDamagedAmountOrderTotal,housesDamagedTotal,housesDestroyed,housesDestroyedAmountOrder,housesDestroyedAmountOrderTotal,housesDestroyedTotal,id,injuries,injuriesAmountOrder,injuriesAmountOrderTotal,injuriesTotal,latitude,locationName,longitude,maxWaterHeight,minute,missing,missingAmountOrder,missingAmountOrderTotal,missingTotal,month,numDeposits,numRunups,oceanicTsunami,publish,regionCode,second,tsIntensity,tsMtAbe,tsMtIi,volcanoEventId,warningStatusId,year
,,INDONESIA,,,,,8,,,,,,,,-1,,,,,,,,,,5554,,,,,,MOLUCCAS ISLANDS,,,,,,,,9,0,0,TRUE,TRUE,83,,,,,,,1889
,1,CHILE,,1,,,16,,,,,10075,20,6.7,4,21,,,,,,,,,5555,,,,,-19.981,NORTHERN CHILE,-70.702,0.26,16,,,,,3,0,7,TRUE,TRUE,89,29.6,,,,,,2014
,1,UKRAINE,,,,,1,,,,,9986,,6,-1,,,,,,,,,,5556,,,,,44.3,CRIMEA,34.3,,,,,,,1,0,0,TRUE,TRUE,40,,,,,,,1341
,1,CHILE,1,4,,100,1,,,1,7,10079,25,8.2,4,23,,,4,2600,,,,,5557,,,,,-19.61,NORTHERN CHILE,-70.769,4.63,46,,,,,4,0,201,TRUE,TRUE,89,47.3,,,,,,2014
,1,CHILE,,,,,3,,,,,10080,22,7.7,4,2,,,,,,,,,5558,,,,,-20.571,NORTHERN CHILE,-70.493,0.74,43,,,,,4,0,5,TRUE,TRUE,89,13.1,,,,,,2014
,1,SOLOMON ISLANDS,,,,,12,,,,,10084,23,7.6,4,20,,,,,,,,,5559,,,,,-11.27,SOLOMON ISLANDS,162.148,0.05,14,,,,,4,0,8,TRUE,TRUE,82,39.3,,,,,1,2014
,1,SOLOMON ISLANDS,,,,,13,,,,,10085,39,7.4,4,12,,,,,,,,,5560,,,,,-11.463,SOLOMON ISLANDS,162.051,0.16,36,,,,,4,0,9,TRUE,TRUE,82,19.2,,,,,1,2014
,1,VANUATU,,,,,,,,,,10089,,,1,,,,,,,,,,5561,,,,,-19,TANNA ISLAND,168.5,,,,,,,8,0,0,TRUE,TRUE,82,,,,,,,1878
,1,PAPUA NEW GUINEA,2,2,,,19,,,,,10090,,,2,9,,,,,,3,3,,5562,,,,,-5,BISMARCK SEA,148,,16,,,,,10,0,2,TRUE,TRUE,82,,1.5,,,,,1899
,1,MEXICO,,4,,49.5,18,,,,,10088,24,7.2,4,14,,,2,127,,,,,5563,,,,,17.397,S. MEXICO,-100.972,0.43,27,,,,,4,0,3,TRUE,TRUE,88,24.9,,,,,,2014
,1,PAPUA NEW GUINEA,,,,,19,,,,,10091,43,7.5,4,13,,,,,,,,,5564,,,,,-6.755,SOLOMON SEA,155.024,0.11,29,,,,,4,0,1,TRUE,TRUE,82,21,,,,,,2014
,3,SWITZERLAND,,2,,,18,8,1,1,8,819,,6.2,3,,,,2,,,,2,,5565,,,,,46.8,LAKE LUCERNE,8.5,4,,,,,,9,1,0,FALSE,TRUE,50,,,,,,,1601
,6,JAPAN,,,,,25,,,,,,,,4,,,,,,,,,,5566,,,,,31.888,MYOJINSHO SUBMARINE VOLCANO,139.918,0.05,,,,,,3,1,1,TRUE,TRUE,85,,-1,,-1,6044,,1953
BC,8,CANADA,,,,,17,,,,,,,,4,19,,,,,,,,,5568,,,,,54,"KITIMAT INLET, BRITISH COLOMBIA",-128.7,2.8,5,,,,,10,0,0,TRUE,TRUE,88,,,,,,,1974
,8,ITALY,3,3,,,9,2000,4,4,2000,,,,4,21,,3,3,,,3,3,,5569,,,,,46.267,"VAJONT DAM, VAJONT RIVER",12.329,235,39,,,,,10,0,6,FALSE,TRUE,50,,,,,,,1963
,9,UK,3,3,,,30,2000,4,4,2000,,,,-1,9,,,,,,,,,5570,,,,,51.5,"BRISTOL CHANNEL, ENGLAND",-2.7,,0,,,,,1,0,23,TRUE,TRUE,73,,,,,,,1607
AK,1,USA,,,,,23,,,,,10100,109,7.9,4,20,,,,,,,,,5571,,,,,51.849,"ALEUTIAN ISLANDS, AK",178.735,0.17,53,,,,,6,0,20,TRUE,TRUE,87,9.7,,,,,,2014
,1,NEW ZEALAND,,,,,23,,,,,10101,20,6.9,4,19,,,,,,,,,5572,,,,,-29.977,"S OF RAOUL ISLAND, KERMADEC ISLANDS",-177.725,0.13,19,,,,,6,0,5,TRUE,TRUE,81,15.9,,,,,,2014
,1,PANAMA,,,,,20,,,,,2700,,7.2,2,5,,,,,,,,,5573,,,,,9.2,BOCAS DEL TORO,-82.8,,44,,,,,12,0,1,TRUE,TRUE,74,18,,,,,,1904
,1,JAPAN,,1,,,11,,,,,10105,20,6.5,4,19,,,,,,,,,5574,,,1,,37.005,SANRIKU,142.453,0.2,23,,,,,7,0,6,TRUE,TRUE,85,0.8,,,,,,2014
AK,1,USA,,,,,25,,,,,10107,10,6,4,10,,,,,,,,,5575,,,,,58.335,"PALMA BAY, AK",-136.971,0.08,54,,,,,7,0,1,TRUE,TRUE,87,50.4,,,,,,2014
,1,INDONESIA,,,,,4,,,,,10108,11,6.5,2,0,,,,,,,,,5576,,,,,-10.777,SOUTH OF JAVA,113.366,,57,,,,,6,0,0,TRUE,TRUE,60,50.6,,,,,,1994
,1,CHILE,,,,,9,,,,,10115,17,7,4,2,,,,,,,,,5577,,,,,-32.108,EASTER ISLAND REGION,-110.811,0.47,14,,,,,10,0,5,TRUE,TRUE,89,31.4,,,,,,2014
,1,INDONESIA,,,,,15,,,,,10119,45,7.1,3,2,,,,,,,,,5578,,,,,1.893,N. MOLUCCAS ISLANDS,126.522,0.09,31,,,,,11,0,3,TRUE,TRUE,83,41.7,,,,,,2014
,1,PANAMA,,,,,30,,,,,10123,,,0,23,,,,,,,,,5579,,,,,6.5,OFF COAST,-83,,49,,,,,4,0,1,TRUE,TRUE,88,24,,,,,,1950
,1,JAPAN,,,,,16,,,,,10131,23,6.7,4,23,,,,,,,,,5580,,,,,39.856,HONSHU,142.881,0.27,6,,,,,2,0,3,TRUE,TRUE,85,28.3,,,,,,2015
,1,PAPUA NEW GUINEA,,,,,29,,,,,10133,41,7.5,4,23,,,,,,,,,5581,,,,,-4.729,BISMARCK SEA,152.562,0.5,48,,,,,3,0,2,TRUE,TRUE,82,31,,,,,,2015
,1,VANUATU,1,1,,,19,,,,,10135,10,6.4,4,13,,,1,,,,,,5582,,,,,-16.431,VANUATU ISLANDS,168.148,8,18,,,,,2,0,6,TRUE,TRUE,82,32.8,,,,,,2015
,1,PAPUA NEW GUINEA,,1,,,5,,,,,10139,55,7.5,3,1,,,1,,,,,,5583,,,,,-5.462,NEW BRITAIN,151.875,1,44,,,,,5,0,1,TRUE,TRUE,82,6.4,,,,,4,2015
,1,JAPAN,,,,,2,,,,,10140,10,5.7,3,16,,,,,,,,,5584,,,,,31.529,S. OF HONSHU ISLAND,140.213,0.6,50,,,,,5,0,16,TRUE,TRUE,85,43,,,,7537,3,2015
,1,TRINIDAD AND TOBAGO,,2,,,,,,,,10142,,,3,,,,,,,,2,,5585,,,,,10.7,PORT-OF-SPAIN,-61.7,,,,,,,,0,1,TRUE,TRUE,74,,,,,,,1795
,,GREECE,1,4,,,7,,,4,5000,138,,,1,,,,,,,,4,,5586,,,,,38.4,AEGEAN SEA,22.3,,,,,,,7,0,0,TRUE,TRUE,50,,,,,,,551
,1,COSTA RICA,,1,,,20,,,,,10144,,6.8,3,18,,,,,,,,,5587,,,,,9.85,GULF OF NICOYA,-84.68,,23,,,,,1,0,1,TRUE,TRUE,88,,,,,,,1905
,1,SOLOMON ISLANDS,,,,,18,,,,,10146,11,7,4,2,,,,,,,,,5588,,,,,-10.401,SANTA CRUZ ISLANDS,165.141,0.09,27,,,,,7,0,5,TRUE,TRUE,82,33.8,,,,,,2015
,1,SOLOMON ISLANDS,,,,,10,,,,,10147,12,6.7,4,4,,,,,,,,,5589,,,,,-9.307,SOLOMON ISLANDS,158.403,0.01,12,,,,,7,0,1,TRUE,TRUE,82,42.5,,,,,,2015
,1,CHILE,1,4,,600,16,8,1,1,15,10156,22,8.3,4,22,,,4,10044,,,4,2305,5590,,,1,14,-31.573,CENTRAL CHILE,-71.674,13.6,54,,,1,1,9,1,1263,TRUE,TRUE,89,32.9,,,8.4,,,2015
AK,1,USA,,,,,27,,,,,10157,29,6.9,4,4,,,,,,,,,5591,,,,,52.376,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",-169.446,0.08,49,,,,,7,0,2,TRUE,TRUE,87,46.4,,,,,,2015
,1,CHILE,,,,,11,,,,,10162,12,6.9,4,1,,,,,,,,,5592,,,,,-29.507,CENTRAL CHILE,-72.007,0.55,54,,,,,11,0,2,TRUE,TRUE,89,38.6,,,,,,2015
,1,JAPAN,,,,,13,,,,,10163,12,6.7,4,20,,,,,,,,,5593,,,,,31.001,JAPAN,128.873,0.3,51,,,,,11,0,1,TRUE,TRUE,85,31,,,,,,2015
,3,GREECE,,2,,,17,,,1,2,10164,11,6.5,4,7,,,2,,,,1,1,5594,,,1,8,38.67,IONIAN SEA,20.6,0.15,10,,,,,11,0,1,TRUE,TRUE,50,7.3,,,,,,2015
AK,8,USA,,,,,18,,,,,,,,4,5,,,,,,,,,5596,,,,,60.08,"ICY BAY, AK",-141.3,193,19,,,,,10,1,3,TRUE,TRUE,87,,,,,,,2015
,1,INDONESIA,,,,,2,,,,,10175,24,7.8,4,12,,,,,,,,,5598,,,,,-4.952,SW. SUMATRA,94.33,0.21,49,,,,,3,0,13,TRUE,TRUE,60,48.1,,,,,3,2016
,1,ECUADOR,,4,,3300,16,,,3,663,10176,21,7.8,4,23,,,4,29672,,,4,6998,5599,,,4,6274,0.382,OFF COAST,-79.922,0.6,58,,,1,9,4,0,7,TRUE,TRUE,89,37,,,,,,2016
,1,VANUATU,,,,,28,,,,,10179,24,7,3,19,,,,,,,,,5600,,,,,-16.043,VANUATU ISLANDS,167.379,0.02,33,,,,,4,0,2,TRUE,TRUE,82,24.1,,,,,,2016
,1,TAIWAN,,,,,,,,,,10180,,5.5,1,,,,,,,,,,5601,,,,,25,TAIWAN,121.5,,,,,,,4,1,0,FALSE,TRUE,84,,,,,,,1694
,1,WALLIS AND FUTUNA (FRENCH TERRITORY),1,1,,,12,,,1,5,5349,10,6.4,3,14,,,2,,,,2,,5602,,,1,20,-14.385,FUTUNA,-178.252,,1,,,,,3,0,1,TRUE,TRUE,81,35.4,,,,,4,1993
,9,SCOTLAND,1,1,,,1,,,,,,,,3,,,,,,,,,,5603,1,1,1,1,,NORTH SEA,,0.18,,,,,,7,0,3,TRUE,TRUE,73,,,,,,,2015
,1,NEW CALEDONIA,,,,,12,,,,,10190,16,7.2,4,1,,,,,,,,,5604,,,,,-22.477,LOYALTY ISLANDS,173.117,0.19,26,,,,,8,0,1,TRUE,TRUE,82,36.3,,,,,,2016
,1,UK TERRITORY,,,,,19,,,,,10192,10,7.4,3,7,,,,,,,,,5605,,,,,-55.285,SOUTHERN ATLANTIC OCEAN,-31.877,0.1,32,,,,,8,0,1,TRUE,TRUE,71,22.7,,,,,,2016
,1,NEW ZEALAND,,,,,1,,,,,10196,19,7,4,16,,,,,,,,,5606,,,,,-37.359,GISBORNE,179.146,0.21,37,,,,,9,0,4,TRUE,TRUE,81,57.3,,,,,4,2016
,1,EL SALVADOR,,1,,,14,,,1,1,10193,40,7.3,4,3,,,1,41,,,1,5,5607,,,,,12.526,GULF OF FONSECA,-88.123,0.02,51,,,,,10,0,2,TRUE,TRUE,88,34.5,,,,,,2014
,6,TONGA,,,,,30,,,,,,,,3,,,,,,,,,,5608,,,,,-19.75,TOFUA,-175.07,,,,,,,8,0,2,TRUE,TRUE,81,,,,,6664,,1892
BC,1,CANADA,,,,,12,,,,,10203,20,6.1,4,5,,,,,,,,,5609,,,,,52.63,QUEEN CHARLOTTE ISLANDS,-132.2,0.11,2,,,,,10,0,4,TRUE,TRUE,88,34,,,,,,2001
,0,AUSTRALIA,1,1,,,8,,,,,,,,3,,,1,1,,1,1,1,1,5610,,,,,-29.06,NORFOLK ISLAND,167.95,5,,,,,,5,0,1,TRUE,TRUE,81,,,,,,,1805
BC,9,CANADA,,,,,9,,,,,,,,4,1,,,,,,,,,5611,,,,,,BRITISH COLUMBIA,,0.08,57,,,,,12,0,14,TRUE,TRUE,88,,,,,,,2005
,0,TONGA,1,,,,8,,,,,,,,2,,,,,,,,,,5612,,,,,,TONGA,,11,,,,,,3,0,3,TRUE,TRUE,81,,,,,,,1889
,1,NEW ZEALAND,1,4,,3900,13,,,1,2,10206,15,7.8,4,11,,,1,,1,1,1,,5613,,,2,,-42.737,OFF EAST COAST OF SOUTH ISLAND,173.054,6.5,2,,,,,11,1,17,TRUE,TRUE,81,56.3,,,,,,2016
AK,8,USA,1,1,,,16,1,1,1,1,,,,3,,,,,,,,,,5614,,,,,58.204,"TAKU INLET, JUNEAU, AK",-134.147,2.4,,,,,,8,0,1,TRUE,TRUE,87,,,,,,,1917
,1,CHILE,,1,,,27,,,,,10207,,,2,,,,,,,,,,5615,,,,,-18.5,NORTHERN CHILE,-70.35,,,,,,,3,0,1,TRUE,TRUE,89,,,,,,,1892
,0,URUGUAY,,,,,10,,,,,,,,1,,,,,,,,,,5616,,,,,-34.917,MONTEVIDEO,-56.167,,,,,,,5,0,0,TRUE,TRUE,71,,,,,,,1892
,0,FRENCH POLYNESIA,1,1,,,1,,,,,,,,2,,,,,,,,,,5617,,,,,,MAUPIHAA,,1.9,,,,,,9,0,1,TRUE,TRUE,81,,,,,,,1917
,1,JAPAN,1,1,,,21,,,,,10209,9,6.9,4,20,,,,,,,,,5618,,,1,,37.393,E. COAST HONSHU ISLAND,141.387,1.44,59,,,,,11,0,44,TRUE,TRUE,85,49.3,,,,,,2016
,1,GUADELOUPE (FRENCH TERRITORY),,1,,,9,,,,,10210,,,2,13,,,1,,,,,,5619,,,,,,GUADELOUPE,,,10,,,,,6,0,0,TRUE,TRUE,74,,,,,,,1870
,1,NICARAGUA,,,,,24,,,,,10211,33,6.9,4,18,,,,,,,,,5620,,,,,11.91,NICARAGUA,-88.897,0.08,43,,,,,11,0,3,TRUE,TRUE,88,47.7,,,,,,2016
,1,DOMINICAN REPUBLIC,,2,,,29,,,,,7141,,,1,10,,,3,,,,1,,5621,,,,,18.5,SANTO DOMINGO,-69.95,,32,,,,,12,0,0,TRUE,TRUE,74,,,,,,,1897
,1,JAMAICA,,2,,,16,,,3,,10213,,,2,18,,,,,,,3,,5622,,,,,17.6,KINGSTON,-76.7,,0,,,,,2,0,1,TRUE,TRUE,74,,,,,,,1896
,1,MONTSERRAT,,,,,,,,,,,,,1,,,,,,,,,,5623,,,,,16.72,SOUFRIERE HILLS VOLCANO,-62.18,,,,,,,,0,0,TRUE,TRUE,74,,,,,,,1897
,0,NEW ZEALAND,,,,,29,,,,,,,,1,,,,,,,,,,5624,,,,,-43.6,OFF EAST COAST OF SOUTH ISLAND,172.8,,,,,,,4,0,1,TRUE,TRUE,81,,,,,,,1897
,1,VENEZUELA,2,2,,,19,,,,,10214,,,0,,,,,,,,,,5625,,,,,10.6,LAGO DE MARACAIBO,-71.6,,,,,,,8,0,1,FALSE,TRUE,74,,,,,,,1919
,0,NETHERLANDS,,,,,1,,,,,,,,1,,,,,,,,,,5626,,,,,51.44,VLISSINGEN,3.57,,,,,,,8,0,0,TRUE,TRUE,73,,,,,,,1837
,8,NEW ZEALAND,,,,,9,,,,,,,,4,5,,,,,,,,,5627,,,,,-43.688,PIEGON BAY,172.9,5,30,,,,,7,0,0,TRUE,TRUE,81,,,,,,,1895
,1,CHILE,1,1,,,31,,,,,10217,,,4,,,,,,,,,,5628,,,,,-18,NORTHERN CHILE,-71,,,,,,,5,0,17,TRUE,TRUE,89,,,,,,,1895
,6,SOLOMON ISLANDS,1,1,,,26,,,,,,,,3,,,,,,,1,1,,5629,,,,,-10.38,"TINAKULA, SANTA CRUZ ISLANDS",165.8,,,,,,,3,0,1,TRUE,TRUE,82,,,,,6684,,1897
,1,SOLOMON ISLANDS,,1,,,8,,,1,1,10218,40,7.8,4,17,,,3,126,,,3,191,5630,,,,,-10.681,SOLOMON ISLANDS,161.327,0.43,38,,,,,12,0,13,TRUE,TRUE,82,46.3,,,,,,2016
,1,CROATIA,,2,,,11,,,1,1,4256,33,6.1,3,5,,,,,,,4,2290,5631,,,,,43.3,DALMATIAN COASTS,17.1,0.04,5,,,,,1,0,1,TRUE,TRUE,50,,,,,,,1962
,1,SOLOMON ISLANDS,,,,,9,,,,,10219,20,6.9,4,19,,,,,,,,,5632,,,,,-10.749,SOLOMON ISLANDS,161.132,0.05,10,,,,,12,0,5,TRUE,TRUE,82,6.8,,,,,,2016
,0,MEXICO,,,,,10,,,,,,,,2,,,,,,,,,,5633,,,,,25.4,OFF WEST COAST,-108.95,6,,,,,,5,0,2,TRUE,TRUE,88,,,,,,,1894
,0,AUSTRALIA,,,,,23,,,,,,,,1,,,,,,,,,,5634,,,,,-33.8,SYDNEY HARBOR,151.3,0.08,,,,,,9,0,0,TRUE,TRUE,81,,,,,,,1880
,0,USA,,,,,1,,,,,,,,1,,,,,,,,,,5635,,,,,,HAWAII,,,,,,,,1,0,0,TRUE,TRUE,80,,,,,,,1889
,1,PAPUA NEW GUINEA,,,,,17,,,,,10220,95,7.9,4,10,,,,,,,,,5636,,,,,-4.505,SOLOMON SEA,153.522,0.08,51,,,,,12,0,5,TRUE,TRUE,82,10.5,,,,,,2016
,1,CHILE,,1,,,25,,,,,10224,38,7.6,4,14,,,,,,,,,5637,,,,,-43.406,SOUTHERN CHILE,-73.941,0.44,22,,,,,12,0,4,TRUE,TRUE,89,27,,,,,,2016
,1,FIJI,,,,,3,,,,,10225,12,6.9,4,21,,,,,,,,,5639,,,,,-19.373,FIJI ISLANDS,176.052,0.07,52,,,,,1,0,2,TRUE,TRUE,81,30.7,,,,,,2017
,0,TAIWAN,2,2,,,,1,1,1,1,,,,3,,,1,1,,,1,1,,5640,,,,,24,KAOHSIUNG,121,30,,,,,,4,0,1,TRUE,TRUE,84,,,,,,,1781
,1,TAIWAN,,,,,5,,,,,10233,20,6.8,4,23,,,,,,,,,5641,,,,,21.898,TAIWAN REGION,121.498,0.11,42,,,,,9,0,3,TRUE,TRUE,84,6,,,,,,1996
,1,PAPUA NEW GUINEA,,1,,,22,,,1,3,10235,135,7.9,4,4,,,,,,,3,,5642,,,,,-6.246,BOUGAINVILLE ISLAND,155.172,0.04,30,,,,,1,0,1,TRUE,TRUE,82,23,,,,,,2017
,9,IRAN,3,3,10,10,19,5,1,1,5,,,,4,4,,,,,85,2,2,85,5643,22,1,1,22,27.835,PERSIAN GULF,51.94,3,30,,,,,3,0,27,TRUE,TRUE,30,,,,,,,2017
AK,8,USA,,,,,,,,,,,,,3,,,,,,,,,,5644,,,,,59.621,"GREWINGK, AK",-151.106,60,,,,,,10,0,1,FALSE,TRUE,87,,,,,,,1967
HI,0,USA,1,1,,,14,,,,,,,,1,,,,,,,,,,5645,,,,,19.133,"PUUNALUU, HAWAII",-155.505,,,,,,,11,0,0,TRUE,TRUE,80,,,,,,,1883
,1,COSTA RICA,,,,,16,,,,,10243,,,1,,,,,,,,,,5646,,,,,8.705,CANO ISLAND,-83.88,,,,,,,3,0,0,TRUE,TRUE,88,,,,,,,1579
,1,CHILE,,,,,24,,,,,10244,28,6.9,4,21,,,,,,,,,5647,,,,,-33.038,CENTRAL CHILE,-72.062,0.16,38,,,,,4,0,4,TRUE,TRUE,89,30.8,,,,,,2017
,1,PHILIPPINES,,1,,,28,,,,,10245,26,6.9,4,20,,,1,,,,1,1,5648,2,1,1,7,5.504,"SOCCSKSARGEN, PHILIPPINES",125.066,0.2,23,,,,,4,0,1,TRUE,TRUE,84,17.3,,,,,,2017
AK,1,USA,,,,,1,,,,,10247,10,6.2,4,12,,,,,,,,,5649,,,,,59.821,"SKAGWAY, AK",-136.711,0.06,31,,,,,5,0,1,TRUE,TRUE,87,3,,,,,,2017
,9,NETHERLANDS,1,1,,,29,,,,,,,,3,3,,,,,,,,,5650,,,,,,NORTH SEA,,2,45,,,,,5,0,2,TRUE,TRUE,73,,,,,,,2017
,8,GREENLAND,1,1,,,17,4,1,1,4,,0,,4,23,,1,1,,11,1,1,11,5651,9,1,1,9,71.813,"KARRAT FJORD, GREENLAND",-52.569,90,39,,,,,6,0,5,TRUE,TRUE,72,17,,,,,,2017
,1,GREECE,,2,,,12,,,1,1,10252,12,6.3,4,12,,,3,250,,,1,10,5652,,,1,15,38.93,LESBOS,26.365,0.2,28,,,,,6,0,2,TRUE,TRUE,50,39.2,,,,,,2017
,0,CANADA,,,,,20,,,,,,,,3,,,1,1,,,,,,5653,,,,,64.98,"BLACKLEAD ISLAND, CUMBERLAND SOUND",-66.2,,,,,,,10,0,1,TRUE,TRUE,72,,,,,,,1903
,1,RUSSIA,,,,,17,,,,,10259,10,7.7,4,23,,,,,,,,,5654,,,,,54.443,BERING ISLAND,168.857,0.1,34,,,,,7,0,1,TRUE,TRUE,86,13.7,,,,,,2017
,1,TURKEY,1,2,,,20,,,1,2,10260,7,6.6,4,22,,,1,,,,1,,5655,,,3,500,36.929,GULF OF G��KOVA,27.414,1.9,31,,,,,7,0,40,TRUE,TRUE,50,11.3,,,,,,2017
,0,COLOMBIA,1,1,,,19,,,,,,,,4,12,,1,1,,1,1,1,1,5656,,,,,11,OFF THE COAST NEAR SANTA MARTA,-74.3,8,50,,,,,7,0,7,TRUE,TRUE,74,0,,,,,,2017
,1,PERU,,3,,,18,,,3,700,1760,60,7.7,1,10,,,,,,,4,1001,5657,,,1,25,-18.251,S. PERU,-71.01,9,45,,,,,9,0,1,TRUE,TRUE,89,,,,,,,1833
,1,MEXICO,1,4,,4000,8,,,2,98,10266,47,8.2,4,4,,,4,94027,,,4,47468,5658,,,3,251,15.022,S. MEXICO,-93.899,2.7,49,,,,,9,1,68,TRUE,TRUE,88,19.2,,,,,,2017
,1,CHINA,,1,,,23,,,,,10270,,6,2,9,,,1,,,,1,,5659,,,,,37.2,SHANDONG PROVINCE,121.8,3,13,,,,,5,0,1,TRUE,TRUE,84,18,,,,,,1948
,1,VANUATU,,,,,2,,,,,3959,60,7.8,3,19,,,,,,,,,5660,,,,,-18.25,VANUATU ISLANDS,167.5,2.5,51,,,,,12,0,5,TRUE,TRUE,82,49,,,,,,1950
,3,FIJI,,,,,16,,,,,10271,33,4.9,3,21,,,,,,,,,5661,,,,,-18.672,FIJI ISLANDS,178.464,0.25,1,,,,,12,0,1,TRUE,TRUE,81,39,,,,,,1975
QC,8,CANADA,2,2,,,6,26,1,1,33,,,,4,,,1,1,,40,1,1,40,5662,,,,,45.77,NOTRE DAME DE LA SALETTE,-75.6,15,,,,,,4,0,1,FALSE,TRUE,75,,,,,,,1908
,1,NEW CALEDONIA,,,,,31,,,,,10272,24,6.7,4,0,,,,,,,,,5663,,,,,-21.697,LOYALTY ISLANDS,169.149,0.15,42,,,,,10,0,4,TRUE,TRUE,82,8.7,,,,,,2017
,1,NEW CALEDONIA,,,,,1,,,,,10273,22,6.6,4,2,,,,,,,,,5664,,,,,-21.648,LOYALTY ISLANDS,168.859,0.1,23,,,,,11,0,4,TRUE,TRUE,82,57.7,,,,,,2017
QC,3,CANADA,,1,,,20,,,1,2,10274,,,2,,,,1,,,,1,16,5665,,,,,47.4,"CAPE TRINITY, QUEBEC",-70.5,,,,,,,10,0,0,TRUE,TRUE,75,,,,,,,1870
WA,8,USA,,,,,,,2,3,,,,,3,,,,,,,1,1,,5666,,,,,48.06,"CAMANO ISLAND, WA",-122.36,,,,,,,,0,2,TRUE,TRUE,88,,,,,,,1820
,1,NICARAGUA,1,2,,,,,,,,10278,,7.4,0,,,2,2,,,1,2,,5667,,,,,11.2,LAKE NICARAGUA,-84.8,,,,,,,5,0,0,FALSE,TRUE,88,,,,,,,1844
,3,PANAMA,,1,,,2,,1,1,,10279,,6.7,2,4,,,3,,,1,1,,5668,,,,,7.1,OFF COAST,-80.6,,23,,,,,10,0,2,TRUE,TRUE,88,28,,,,,,1913
,1,PANAMA,,1,,,11,,,1,5,10280,22,6.7,1,16,,,,,,,,,5669,,,1,7,7.4,PANAMA,-78.1,,54,,,,,7,0,0,TRUE,TRUE,88,31.8,,,-1,,,1976
,1,NEW CALEDONIA,,,,,19,,,,,10281,10,7,4,22,,,,,,,,,5670,,,,,-21.325,LOYALTY ISLANDS,168.672,0.37,43,,,,,11,0,6,TRUE,TRUE,82,29.3,,,,,,2017
,0,KERMADEC ISLANDS,,,,,8,,,,,,,,3,,,,,,,,,,5671,,,,,-30,KERMADEC ISLANDS,-179,0.5,,,,,,12,0,6,TRUE,TRUE,81,,,,,,,2017
,1,HONDURAS,,1,,,10,,,,,10291,19,7.5,4,2,,,1,7,,,,,5672,,,,,17.483,OFF COAST OF HONDURAS,-83.52,0.4,51,,,,,1,0,8,TRUE,TRUE,74,33.3,,,,,,2018
AK,1,USA,,1,,,23,,,,,10300,14,7.9,4,9,,,,,,,,,5673,,,,,56.004,"KODIAK ISLAND, AK",-149.166,0.25,31,,,,,1,0,64,TRUE,TRUE,87,40.9,,,,,,2018
,8,NORWAY,,1,,,10,,,,,,,,4,,,,,,,,,,5674,,,,,69.8,NORTHERN NORWAY,20.92,,,,,,,5,0,0,TRUE,TRUE,73,,,,,,,2015
,1,PERU,,,,,14,,,,,10298,39,7.1,4,9,,,,,,,,,5675,,,,,-15.768,S. PERU,-74.709,0.15,18,,,,,1,0,4,TRUE,TRUE,89,45.5,,,,,,2018
,6,PAPUA NEW GUINEA,,,,,9,,,,,,,,4,,,,,,,,,,5676,,,,,-3.608,"KADOVAR ISLAND, PAPUA NEW GUINEA",144.588,1,,,,,,2,0,1,TRUE,TRUE,82,,,,,7104,,2018
NY,0,USA,,,,,13,,,,,,,,1,,,,,,,,,,5677,,,,,43.5,LAKE ONTARIO,-78,0.6,,,,,,6,0,1,TRUE,TRUE,75,,,,,,,1872
HI,4,USA,,4,,370,4,,,,,10332,6,6.9,4,22,,,,,,,3,716,5678,,,1,1,19.318,HAWAII,-155,0.4,32,,,,,5,0,7,TRUE,TRUE,80,37,,,,6864,,2018
,9,SPAIN,1,1,,,23,,,,,,,,4,,,,,,,,,,5679,15,1,1,15,,MEDITERRANEAN AND BLACK SEAS,,2.5,,,,,,6,0,5,TRUE,TRUE,50,,,,,,,2014
,3,SWITZERLAND,3,3,,,11,,,2,100,779,,5.9,2,10,,,2,,,1,2,,5680,,,,,46.33,SWITZERLAND,6.97,18,30,,,,,3,0,1,FALSE,TRUE,50,,,,,,,1584
,2,VIETNAM,,,,,,,,,,,,,1,,,,,,,,,,5681,,,,,10.8,BINH THUAN,108.3,,,,,,,9,0,1,TRUE,TRUE,84,,,,,,,1877
,2,VIETNAM,,,,,,,,,,,,,2,,,,,,,,,,5682,,,,,10.8,BINH THUAN,108.1,,,,,,,7,1,1,TRUE,TRUE,84,,,,,,,1882
,9,USA,,1,,,15,,,,,,,,4,,,,,,,,,,5683,,,,,,NORTHEAST U.S.A.,,0.22,,,,,,5,0,10,TRUE,TRUE,75,,,,,,,2018
,9,SPAIN,1,1,,,16,1,1,1,1,,,,3,,,,,,,,,,5684,,,,,,BALEARIC ISLANDS,,0.75,,,,,,7,0,3,TRUE,TRUE,50,,,,,,,2018
